,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,fold,method,eps,minsize,spike_x,label_reference,index
1,182,139,70.78927203065135,63.73946360153257,70.7847946045371,54.05359851788423,0.8583690987124464,1.2155415671803778,1,tcrvalid,5.72,2,1,gliph,
0,46,39,66.62068965517241,63.73946360153257,66.61557326793378,41.038150657715875,0.15328019619865113,0.2306805074971165,1,tcrvalid,5.72,3,1,gliph,1.0
2,184,142,70.18081520073552,63.49984676677904,70.18081520073552,55.18038127413128,0.9653692920625192,1.3782542113323124,2,tcrvalid,5.72,2,1,gliph,
0,38,33,65.70640514863622,63.49984676677904,65.70640514863622,42.189214590530376,0.199203187250996,0.30380930123860717,2,tcrvalid,5.72,3,1,gliph,2.0
3,172,133,70.93165798345082,64.7870058228624,70.9272030651341,53.997267899683024,0.8122605363984674,1.146441704520874,3,tcrvalid,5.72,2,1,gliph,
0,39,34,66.8556543058535,64.7870058228624,66.85057471264368,41.98795073706357,0.19923371647509577,0.2983704383750287,3,tcrvalid,5.72,3,1,gliph,3.0
4,197,145,69.9463601532567,62.298850574712645,69.9463601532567,54.4890453980682,0.9348659003831418,1.3385999561114768,4,tcrvalid,5.72,2,1,gliph,
0,54,37,65.5632183908046,62.298850574712645,65.5632183908046,46.93225821147101,0.29118773946360155,0.44486068836338094,4,tcrvalid,5.72,3,1,gliph,4.0
5,167,120,70.68199233716476,64.27586206896552,70.68199233716476,55.59236625869454,0.9195402298850575,1.303780964797914,5,tcrvalid,5.72,2,1,gliph,
0,42,29,66.85057471264368,64.27586206896552,66.85057471264368,46.04583726671403,0.24521072796934865,0.36764705882352944,5,tcrvalid,5.72,3,1,gliph,5.0
6,167,117,70.86143470263642,64.54629061925199,70.85696765292043,55.701542283603814,0.8738310593285298,1.2343005630142918,6,tcrvalid,5.72,2,1,gliph,
0,44,33,67.09074187614961,64.54629061925199,67.08569676529204,46.639944576405384,0.1992948030047524,0.29734675205855443,6,tcrvalid,5.72,3,1,gliph,6.0
7,196,146,70.92274678111588,63.8412017167382,70.91828913076804,55.97025769962164,1.0731258623332822,1.516464471403813,7,tcrvalid,5.72,2,1,gliph,
0,40,32,66.14040465971796,63.8412017167382,66.135213858654,45.50426272814602,0.24528591139046452,0.37174721189591076,7,tcrvalid,5.72,3,1,gliph,7.0
8,174,128,70.67749846719803,63.70324954015941,70.67749846719803,53.34180384104051,0.812385039852851,1.1504232689385718,8,tcrvalid,5.72,2,1,gliph,
0,53,40,66.96811771919069,63.70324954015941,66.96811771919069,42.10328053473677,0.19926425505824646,0.29782359679266895,8,tcrvalid,5.72,3,1,gliph,8.0
9,158,114,71.26436781609195,65.47126436781609,71.26436781609195,57.0696870568866,0.9961685823754789,1.3996554694229113,9,tcrvalid,5.72,2,1,gliph,
0,36,29,67.52490421455938,65.47126436781609,67.52490421455938,44.91695986078008,0.19923371647509577,0.29545454545454547,9,tcrvalid,5.72,3,1,gliph,9.0
10,183,137,70.59454489733375,63.65307998774134,70.59454489733375,54.00240556428153,0.7355194606190623,1.0432514670723756,10,tcrvalid,5.72,2,1,gliph,
0,45,38,66.36530799877413,63.65307998774134,66.36530799877413,42.943115961411586,0.09193993257738278,0.13872832369942195,10,tcrvalid,5.72,3,1,gliph,10.0
