,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,fold,method,eps,minsize,spike_x,label_reference,index
1,1003,808,14.158749616916948,0.17366431709061192,14.158749616916948,53.096712137457544,2.109510675247727,14.8989898989899,1,tcrvalid,2.31,2,5,gliph,
0,279,199,6.762692818469711,0.17366431709061192,6.762692818469711,45.541226788064236,1.2207579936663602,18.051359516616316,1,tcrvalid,2.31,3,5,gliph,1.0
2,1037,838,14.369636289333878,0.14814058030241112,14.365261813537675,53.39576033965592,2.0945083014048533,14.580369843527738,2,tcrvalid,2.31,2,5,gliph,
0,268,189,6.513077237433592,0.14814058030241112,6.513409961685824,46.53508758292233,1.1902937420178799,18.274509803921568,2,tcrvalid,2.31,3,5,gliph,2.0
3,1021,825,14.184288487077332,0.11747880273776688,14.179904990550135,53.272128797354775,2.073862185217347,14.62536023054755,3,tcrvalid,2.31,2,5,gliph,
0,273,194,6.543058535090408,0.11747880273776688,6.538284721867497,45.93715568534513,1.164631966082648,17.8125,3,tcrvalid,2.31,3,5,gliph,3.0
4,1016,821,14.182839632277835,0.17364657814096016,14.174072939013177,53.740658629827436,2.186127285728879,15.423423423423424,4,tcrvalid,2.31,2,5,gliph,
0,260,184,6.46067415730337,0.17364657814096016,6.456226376545102,46.732727568864156,1.2411890897946676,19.224683544303797,4,tcrvalid,2.31,3,5,gliph,4.0
5,975,772,13.478038815117467,0.11746680286006128,13.473619694570713,54.36905326186263,1.9306399713979263,14.329037149355573,5,tcrvalid,2.31,2,5,gliph,
0,236,157,5.9295199182839635,0.11746680286006128,5.929822769293631,48.55858868777993,0.9959650646100414,16.795865633074936,5,tcrvalid,2.31,3,5,gliph,5.0
6,1026,830,14.408294601358598,0.12768782879615914,14.399550492925371,53.1496168671725,2.053430045461511,14.2603760198652,6,tcrvalid,2.31,2,5,gliph,
0,273,196,6.716379794677971,0.12768782879615914,6.706849874853144,45.170354966003586,1.1237676865709763,16.755521706016754,6,tcrvalid,2.31,3,5,gliph,6.0
7,1068,872,14.872318692543411,0.15832482124616956,14.863622433343549,52.885461450166616,2.083971805087343,14.02061855670103,7,tcrvalid,2.31,2,5,gliph,
0,286,206,6.884576098059244,0.15832482124616956,6.885279395239555,44.865988911811,1.1645724793135153,16.91394658753709,7,tcrvalid,2.31,3,5,gliph,7.0
8,999,803,13.998978549540347,0.15321756894790603,13.994586036059044,53.57711264645052,2.0430052607385463,14.598540145985401,8,tcrvalid,2.31,2,5,gliph,
0,260,181,6.450459652706844,0.15321756894790603,6.445681597630114,46.43667513001568,1.1236528934062004,17.432646592709983,8,tcrvalid,2.31,3,5,gliph,8.0
9,1032,836,14.629412065178526,0.1736731879246054,14.616327781751302,53.00861117336836,2.089506488198631,14.295700803914714,9,tcrvalid,2.31,2,5,gliph,
0,293,213,7.07973642539715,0.1736731879246054,7.075712680085828,44.897224337597756,1.1597016450393378,16.3898916967509,9,tcrvalid,2.31,3,5,gliph,9.0
10,1025,825,14.140485312899106,0.1583652618135377,14.131712052316967,53.72313518696172,2.1560312675624584,15.256688358640636,10,tcrvalid,2.31,2,5,gliph,
0,261,184,6.334610472541507,0.1583652618135377,6.330148674194043,46.99698684534777,1.2210698411076484,19.289749798224374,10,tcrvalid,2.31,3,5,gliph,10.0
