,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,fold,method,eps,minsize,spike_x,label_reference,index
1,152,67,2.6590038314176243,0.05363984674329502,2.6366214455430366,78.78289473684211,1.6019008201119032,60.75581395348837,1,tcrvalid,0.88,2,3,gliph,
0,25,12,0.7126436781609196,0.05363984674329502,0.7128075419636698,89.00000000000001,0.5825093891316011,81.72043010752688,1,tcrvalid,0.88,3,3,gliph,1.0
2,154,72,2.6894490843613514,0.05363573672515516,2.6894490843613514,77.3051948051948,1.5324496207187188,56.98005698005698,2,tcrvalid,0.88,2,3,gliph,
0,23,9,0.6819400812198299,0.05363573672515516,0.6819400812198299,93.69565217391305,0.5516818634587388,80.89887640449439,2,tcrvalid,0.88,3,3,gliph,2.0
3,140,58,2.4592047805102277,0.05362751857810465,2.4592047805102277,80.35714285714286,1.5551980387650348,63.2398753894081,3,tcrvalid,0.88,2,3,gliph,
0,22,9,0.6511912970198421,0.05362751857810465,0.6511912970198421,95.45454545454545,0.5592584080288057,85.88235294117646,3,tcrvalid,0.88,3,3,gliph,3.0
4,161,78,2.8041679436101745,0.05363162733680662,2.796720557811662,76.44927536231884,1.586085357443874,56.71232876712329,4,tcrvalid,0.88,2,3,gliph,
0,26,13,0.7355194606190623,0.05363162733680662,0.735575817944985,86.85897435897436,0.5823308558731132,79.16666666666667,4,tcrvalid,0.88,3,3,gliph,4.0
5,163,81,2.819275262391787,0.05362751857810465,2.81182960465829,76.12474437627812,1.5783021759117377,56.130790190735695,5,tcrvalid,0.88,2,3,gliph,
0,23,10,0.6741745192676013,0.05362751857810465,0.6665645111860251,93.84057971014494,0.5822862396567576,87.35632183908046,5,tcrvalid,0.88,3,3,gliph,5.0
6,155,74,2.719889672080907,0.05363162733680662,2.719889672080907,77.09677419354838,1.5783021759117377,58.028169014084504,6,tcrvalid,0.88,2,3,gliph,
0,26,13,0.7431811216671774,0.05363162733680662,0.7431811216671774,86.53846153846153,0.5822862396567576,78.35051546391753,6,tcrvalid,0.88,3,3,gliph,6.0
7,149,67,2.5969051631683775,0.05362341044890455,2.5969051631683775,78.52348993288591,1.555078903018232,59.882005899705014,7,tcrvalid,0.88,2,3,gliph,
0,22,9,0.651141412593841,0.05362341044890455,0.651141412593841,95.45454545454545,0.5592155661100046,85.88235294117646,7,tcrvalid,0.88,3,3,gliph,7.0
8,151,69,2.628755364806867,0.0536480686695279,2.621292251092205,78.53200883002208,1.5865716256610716,60.526315789473685,8,tcrvalid,0.88,2,3,gliph,
0,23,10,0.6667688534641324,0.0536480686695279,0.6668199586111749,93.84057971014494,0.5825093891316011,87.35632183908046,8,tcrvalid,0.88,3,3,gliph,8.0
9,150,67,2.6202880784554092,0.05363162733680662,2.6128266033254155,78.61111111111111,1.586085357443874,60.70381231671554,9,tcrvalid,0.88,2,3,gliph,
0,24,11,0.6895494943303708,0.05363162733680662,0.6896023293234235,91.31944444444446,0.5823308558731132,84.44444444444444,9,tcrvalid,0.88,3,3,gliph,9.0
10,162,80,2.81182960465829,0.05363162733680662,2.81182960465829,76.08024691358025,1.5783021759117377,56.130790190735695,10,tcrvalid,0.88,2,3,gliph,
0,25,12,0.7125344774747165,0.05363162733680662,0.7125344774747165,89.00000000000001,0.5822862396567576,81.72043010752688,10,tcrvalid,0.88,3,3,gliph,10.0
