,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,fold,method,eps,minsize,spike_x,label_reference,index
1,398,291,62.19225661456737,42.09827357237716,62.188393951777684,51.593396692561384,1.420106252554148,2.2850567154364625,1,tcrdist,46.00,2,2,gliph,
0,136,95,56.83930942895086,42.09827357237716,56.8348998774009,38.118910909113474,0.5006129955046996,0.881453498830725,1,tcrdist,46.00,3,2,gliph,1.0
2,418,309,62.15526046986721,40.93973442288049,62.15139442231076,50.34225476076953,1.3075901522116662,2.1066491112574064,2,tcrdist,46.00,2,2,gliph,
0,149,103,56.65985699693565,40.93973442288049,56.6554295637961,37.537332147662184,0.4903463070793748,0.866738894907909,2,tcrdist,46.00,3,2,gliph,2.0
3,422,310,62.16160997037491,41.48534068852794,62.16160997037491,52.052684046593,1.5221166615588926,2.451061029774634,3,tcrdist,46.00,2,2,gliph,
0,138,99,56.359178669935645,41.48534068852794,56.359178669935645,39.61038164972644,0.5822862396567576,1.0342950462710943,3,tcrdist,46.00,3,2,gliph,3.0
4,418,309,62.3416428279526,41.96975888843482,62.3416428279526,51.95033584712698,1.3690232938291786,2.198523379819524,4,tcrdist,46.00,2,2,gliph,
0,139,97,56.64078463424602,41.96975888843482,56.64078463424602,38.95856391438185,0.4086636697997548,0.7224128589488893,4,tcrdist,46.00,3,2,gliph,4.0
5,385,268,60.82558495964034,46.43915397976908,60.82558495964034,51.05561056710255,1.1954633697762338,1.969033995287782,5,tcrdist,46.00,2,2,gliph,
0,133,84,55.675896597527334,46.43915397976908,55.675896597527334,38.018120814544965,0.37805251864718503,0.680397204854726,5,tcrdist,46.00,3,2,gliph,5.0
6,400,281,61.70821413976297,41.81651001225991,61.70821413976297,51.63031259626372,1.174908050674295,1.9058667550546902,6,tcrdist,46.00,2,2,gliph,
0,136,86,56.31385369840621,41.81651001225991,56.31385369840621,40.456801753716825,0.3780138945647732,0.6719941881583726,6,tcrdist,46.00,3,2,gliph,6.0
7,409,299,61.469296004904464,41.50403596607745,61.469296004904464,52.23969770903759,1.4406866251149484,2.34726152821708,7,tcrdist,46.00,2,2,gliph,
0,137,96,55.91090221722693,41.50403596607745,55.91090221722693,40.26303914595895,0.5210994175947685,0.9335529928610653,7,tcrdist,46.00,3,2,gliph,7.0
8,417,307,62.04782342121398,42.11117923564275,62.036185219257895,50.71926240298052,1.226617601962588,1.9788918205804749,8,tcrdist,46.00,2,2,gliph,
0,140,95,56.386674841610464,42.11117923564275,56.37330062353062,37.499517300306245,0.38842890728815294,0.6896551724137931,8,tcrdist,46.00,3,2,gliph,8.0
9,401,293,61.74908050674295,42.38863914997957,61.74517216716052,51.85732626834557,1.3793808112802697,2.2373218428902883,9,tcrdist,46.00,2,2,gliph,
0,126,90,56.12995504699632,42.38863914997957,56.12547256564831,38.45069709211565,0.4802288750383161,0.8570386579139314,9,tcrdist,46.00,3,2,gliph,9.0
10,423,316,62.009403107113656,48.55887162714636,62.009403107113656,51.39507660143214,1.33892068683565,2.1627868581806173,10,tcrdist,46.00,2,2,gliph,
0,137,94,56.16312346688471,48.55887162714636,56.16312346688471,40.07384965259705,0.5417007358953393,0.9662716499544212,10,tcrdist,46.00,3,2,gliph,10.0
