,index,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,method,eps,minsize,spike_x,label_reference,fold
0,tcrdist,205,15,20.539546290619253,1.226241569589209,20.539546290619253,93.1050135501355,16.922133660331085,82.38805970149254,tcrdist,22.00,2,0,gliph,0
0,tcrdist,75,10,12.568976088289393,1.226241569589209,12.568976088289393,93.82037037037037,10.116492949110976,80.48780487804878,tcrdist,22.00,3,0,gliph,0
