,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,fold,method,eps,minsize,spike_x,label_reference,index
1,727,572,49.21072796934866,8.061302681992338,49.199049589944046,49.9875268567412,1.563577833984824,3.178065119177442,1,tcrdist,38.00,2,3,gliph,
0,237,171,41.701149425287355,8.061302681992338,41.68774430903656,35.61574694029894,0.5211926113282747,1.2502298216583931,1,tcrdist,38.00,3,3,gliph,1.0
2,762,600,49.49046050111102,8.175618726534365,49.49046050111102,50.09156358971542,1.6167343498582485,3.267771410871922,2,tcrdist,38.00,2,3,gliph,
0,249,167,41.628993946824,8.175618726534365,41.628993946824,38.03121066410906,0.6819400812198299,1.6387405634321488,2,tcrdist,38.00,3,3,gliph,2.0
3,755,609,49.65908220332491,17.275722056232283,49.65908220332491,49.31536330725147,1.3483490385352026,2.7156303039654373,3,tcrdist,38.00,2,3,gliph,
0,254,185,41.98268597257336,17.275722056232283,41.98268597257336,37.13818620856242,0.505630889450701,1.2045993794488046,3,tcrdist,38.00,3,3,gliph,3.0
4,733,578,48.43702114618449,9.033098375727858,48.43307026281511,48.642922793497355,1.3102444257145047,2.7056962025316458,4,tcrdist,38.00,2,3,gliph,
0,268,190,41.31167637143733,9.033098375727858,41.307179526473064,35.84053137176702,0.4520726381120221,1.0946196660482375,4,tcrdist,38.00,3,3,gliph,4.0
5,748,595,49.84294798130698,13.797594422738069,49.83910511798958,49.692218722654545,1.363775666564511,2.7367773677736777,5,tcrdist,38.00,2,3,gliph,
0,241,168,42.07461886156439,13.797594422738069,42.070180815200736,37.01153362881989,0.4750229849831443,1.1293260473588342,5,tcrdist,38.00,3,3,gliph,5.0
6,760,595,50.20686484829911,14.832975789151089,50.20686484829911,49.34976489151452,1.5170088875268157,3.022439322240879,6,tcrdist,38.00,2,3,gliph,
0,270,192,42.698437021146184,14.832975789151089,42.698437021146184,36.1326715464853,0.5209929512718358,1.2206067133369234,6,tcrdist,38.00,3,3,gliph,6.0
7,738,591,49.79316684541137,14.999233951279301,49.79316684541137,49.55535218743226,1.325264286808641,2.6627674311220564,7,tcrdist,38.00,2,3,gliph,
0,236,164,42.10203768959706,14.999233951279301,42.10203768959706,36.53326234883479,0.4519687452121955,1.074094301838704,7,tcrdist,38.00,3,3,gliph,7.0
8,731,584,49.56315144083384,15.573267933782954,49.55928565953859,49.82733694136574,1.448608875603587,2.922981750695948,8,tcrdist,38.00,2,3,gliph,
0,235,169,41.96045370938075,15.573267933782954,41.95600521192611,36.69695023037597,0.5288572085536904,1.2605042016806722,8,tcrdist,38.00,3,3,gliph,8.0
9,758,594,50.03064664419246,15.307998774134232,50.02681786836258,49.061377217214805,1.4098536510612214,2.8186274509803924,9,tcrdist,38.00,2,3,gliph,
0,270,187,42.552865461231995,15.307998774134232,42.54846371925523,36.253792335736385,0.49038387862999006,1.1527377521613833,9,tcrdist,38.00,3,3,gliph,9.0
10,721,565,49.07293901317806,14.901930738584126,49.07293901317806,50.34204011202341,1.723873735825927,3.51288056206089,10,tcrdist,38.00,2,3,gliph,
0,228,155,41.51854121973644,14.901930738584126,41.51854121973644,38.14303035424948,0.8197977321483297,1.9745340468721166,10,tcrdist,38.00,3,3,gliph,10.0
