,index,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,method,eps,minsize,spike_x,label_reference,fold
0,tcrdist,269,15,37.15511955855303,2.7283874923359903,37.15511955855303,81.78250980381185,15.603923973022685,41.99669966996699,tcrdist,34.00,2,0,gliph,0
0,tcrdist,100,15,26.793378295524217,2.7283874923359903,26.793378295524217,79.49495137225384,8.736971183323115,32.608695652173914,tcrdist,34.00,3,0,gliph,0
