,index,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,method,eps,minsize,spike_x,label_reference,fold
0,tcrdist,224,15,60.82158185162477,26.241569589209075,60.82158185162477,71.92426169532962,7.449417535254445,12.247983870967742,tcrdist,46.00,2,0,gliph,0
0,tcrdist,86,14,52.36051502145923,26.241569589209075,52.36051502145923,66.4073792994632,3.1575720416922133,6.030444964871195,tcrdist,46.00,3,0,gliph,0
