,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,fold,method,eps,minsize,spike_x,label_reference,index
1,1101,918,14.935131269792624,0.20431096128307283,14.935131269792624,53.69537617494021,2.4772704055572583,16.58686730506156,1,tcrdist,22.00,2,5,gliph,
0,276,207,6.50730411686587,0.20431096128307283,6.50730411686587,45.53843901669989,1.3944223107569722,21.428571428571427,1,tcrdist,22.00,3,5,gliph,1.0
2,1133,950,15.503677973028198,0.2043318348998774,15.499361430395913,53.14881475397407,2.375478927203065,15.326301911667766,2,tcrdist,22.00,2,5,gliph,
0,296,222,6.952390682468328,0.2043318348998774,6.952745849297574,44.654078095448064,1.3282247765006385,19.103600293901543,2,tcrdist,22.00,3,5,gliph,2.0
3,1156,969,15.491878639288998,0.20941873531514965,15.487561934923635,53.30957895594152,2.5693415742963683,16.58970976253298,3,tcrdist,22.00,2,5,gliph,
0,295,220,6.696291756052712,0.20941873531514965,6.691525770036267,45.68092634938439,1.5273024467487357,22.82442748091603,3,tcrdist,22.00,3,5,gliph,3.0
4,1148,963,15.623084780388151,0.2093973442288049,15.614465216058841,53.27173651908963,2.3495760547553375,15.047432122996401,4,tcrdist,22.00,2,5,gliph,
0,284,209,6.797752808988764,0.2093973442288049,6.793339462662172,45.26744198561585,1.312697926243743,19.32330827067669,4,tcrdist,22.00,3,5,gliph,4.0
5,1130,946,15.321756894790603,0.2093973442288049,15.317431942387252,53.67684145422652,2.4771438786454874,16.172057352450818,5,tcrdist,22.00,2,5,gliph,
0,265,195,6.4862104187946885,0.2093973442288049,6.486541702844884,46.0559654463244,1.4198886562132897,21.88976377952756,5,tcrdist,22.00,3,5,gliph,5.0
6,1106,920,15.240819245109556,0.2247305786812401,15.232160187975685,53.447039188169754,2.288399652653624,15.023474178403756,6,tcrdist,22.00,2,5,gliph,
0,277,205,6.772562439348281,0.2247305786812401,6.763038259181693,45.35171603651894,1.2463605251059917,18.429003021148038,6,tcrdist,22.00,3,5,gliph,6.0
7,1170,983,15.720122574055159,0.21961184882533197,15.711512922668302,53.51047412261941,2.283174992338339,14.53185955786736,7,tcrdist,22.00,2,5,gliph,
0,282,210,6.6496424923391215,0.21961184882533197,6.645214015731944,45.59310185625784,1.1952191235059761,17.986164488854726,7,tcrdist,22.00,3,5,gliph,7.0
8,1119,933,15.153217568947905,0.20429009193054137,15.14888400837632,53.549211685940904,2.4464987997344094,16.14969656102495,8,tcrdist,22.00,2,5,gliph,
0,272,201,6.501532175689479,0.20429009193054137,6.4967567291485775,45.48370542855837,1.3841360641503653,21.30503144654088,8,tcrdist,22.00,3,5,gliph,8.0
9,1138,953,15.283240537365275,0.20942943249731827,15.270256462654542,53.54351698647677,2.4522325533871463,16.05888256942121,9,tcrdist,22.00,2,5,gliph,
0,282,209,6.538284721867497,0.20942943249731827,6.529069173393276,45.68270330003747,1.3844896290998263,21.205007824726135,9,tcrdist,22.00,3,5,gliph,9.0
10,1130,943,15.070242656449553,0.20434227330779056,15.06156439993869,53.56467807020904,2.4012670515506054,15.943012211668927,10,tcrdist,22.00,2,5,gliph,
0,276,205,6.344827586206897,0.20434227330779056,6.345475910693302,45.75393557730515,1.3487968119348082,21.256038647342994,10,tcrdist,22.00,3,5,gliph,10.0
