,spike_x,minsize,eps,label_reference,method,epsilon_scaled,mean_CSI,mean_precision,std_precision,std_CSI
262,1,3,2.02,gliph,tcrvalid,0.26296296296296295,3.785674421789188,61.5563667511086,1.8993831602678084,0.07014879527632877
263,1,3,2.02,tcrvalid,tcrvalid,0.26296296296296295,7.053727181595235,87.0873030183682,1.2588769836468892,0.061564267225319255
264,1,3,2.31,gliph,tcrvalid,0.31666666666666665,3.975720490227588,51.51651131957069,2.063832695707197,0.11118863608922437
265,1,3,2.31,tcrvalid,tcrvalid,0.31666666666666665,7.723080381361399,84.47856141426118,1.7786697055829463,0.09286180780742191
266,1,3,2.59,gliph,tcrvalid,0.36851851851851847,3.876096817808653,42.68055681366356,2.290189478925172,0.14138727719803074
267,1,3,2.59,tcrvalid,tcrvalid,0.36851851851851847,8.2920356817103,77.65368080186454,1.795772412003599,0.07547143756402355
268,1,3,2.87,gliph,tcrvalid,0.42037037037037034,3.9174890499799355,33.45920218772995,1.876404181129802,0.1801114045671046
269,1,3,2.87,tcrvalid,tcrvalid,0.42037037037037034,8.929510274674575,70.9761041850231,1.72594564319492,0.13522210415052552
270,1,3,3.16,gliph,tcrvalid,0.47407407407407404,3.3871849009739172,23.553405715371813,2.1097063718646107,0.25099237354054693
271,1,3,3.16,tcrvalid,tcrvalid,0.47407407407407404,9.514395989433524,63.367545369266814,1.9790864438929705,0.1432865176973859
272,1,3,3.44,gliph,tcrvalid,0.5259259259259259,3.4178252021053814,19.000083433993005,1.7396343089750954,0.2802799694994331
273,1,3,3.44,tcrvalid,tcrvalid,0.5259259259259259,8.661823371171497,47.480974065673514,14.341704787230439,2.649120505123818
274,1,3,3.73,gliph,tcrvalid,0.5796296296296296,3.371857115618097,15.023115759667013,1.2354026541846415,0.259140366084176
275,1,3,3.73,tcrvalid,tcrvalid,0.5796296296296296,2.7029069959092067,12.137088558354245,1.8818771109420607,0.42361057626193355
276,1,3,4.01,gliph,tcrvalid,0.6314814814814814,2.668375232841149,9.660187342069314,1.1752074150148333,0.32483932726278847
277,1,3,4.01,tcrvalid,tcrvalid,0.6314814814814814,1.931563289675848,7.1957519465266415,0.9194139958109181,0.2455736723651163
278,1,3,4.29,gliph,tcrvalid,0.6833333333333332,2.18864321251628,6.534736840659052,1.1770090162108824,0.3936476439915787
279,1,3,4.29,tcrvalid,tcrvalid,0.6833333333333332,1.3100074230182532,4.052473700393408,0.8935326701250416,0.29531210908812855
280,1,3,4.58,gliph,tcrvalid,0.7370370370370369,1.0452795779042987,2.6328951672814878,0.6141139778836603,0.24447588971836828
281,1,3,4.58,tcrvalid,tcrvalid,0.7370370370370369,0.6566036870439627,1.6974710861902391,0.37956702589572294,0.14602420549097395
282,1,3,4.86,gliph,tcrvalid,0.788888888888889,0.6513828232819355,1.3812586520779075,0.2736371765534936,0.1328925035762935
283,1,3,4.86,tcrvalid,tcrvalid,0.788888888888889,0.3824909530077021,0.8352584467669055,0.310337342782346,0.13995578568542266
284,1,3,5.15,gliph,tcrvalid,0.8425925925925927,0.4168850253852193,0.7758723273820569,0.28732380494122944,0.1542571182368875
285,1,3,5.15,tcrvalid,tcrvalid,0.8425925925925927,0.2772994774276358,0.5241753725848899,0.21077931683837603,0.11070315152833884
286,1,3,5.43,gliph,tcrvalid,0.8944444444444444,0.23296405491779182,0.3862429554261338,0.12689892099710626,0.07571106388643267
287,1,3,5.43,tcrvalid,tcrvalid,0.8944444444444444,0.1896485493090314,0.3182885230920961,0.1793739416706465,0.105826360284046
288,1,3,5.5,gliph,ismart,0.0,1.198534874995747,2.7945196275179223,0.33237475914160197,0.129150068340613
289,1,3,5.5,tcrvalid,ismart,0.0,0.7888746058073155,1.9655256989919976,0.3242062329988825,0.12794442327658262
290,1,3,5.72,gliph,tcrvalid,0.9481481481481481,0.20231341858636345,0.3046468424198764,0.08256702600374502,0.05397435051370275
291,1,3,5.72,tcrvalid,tcrvalid,0.9481481481481481,0.1737117855909294,0.2636504226509196,0.169562971284732,0.11128562620863505
292,1,3,6.0,gliph,ismart,0.2,1.687447967471595,5.552304405368919,0.9637284499876589,0.29566856223809274
293,1,3,6.0,gliph,tcrvalid,1.0,0.21610863646031947,0.2991932487486185,0.0576400831881273,0.04180135626523354
294,1,3,6.0,tcrvalid,ismart,0.2,1.4135933369843636,5.038022524506481,0.8361493402026081,0.2232517472487546
295,1,3,6.0,tcrvalid,tcrvalid,1.0,0.09083944849064769,0.1269173348108063,0.1821536032732494,0.1299115567054154
296,1,3,6.5,gliph,ismart,0.4,3.942006833213597,26.52591025412721,2.500943098903119,0.34161315967254774
297,1,3,6.5,tcrvalid,ismart,0.4,3.0837900987511953,19.495723425867148,2.478879046088723,0.370034224237303
298,1,3,7.0,gliph,ismart,0.6,5.037866762446429,67.74892335760077,2.961194835104788,0.11196420275285317
299,1,3,7.0,tcrvalid,ismart,0.6,7.896797501051372,82.0354709065065,2.0773375752798287,0.11588639920189937
300,1,3,7.5,gliph,ismart,0.8,1.6399473165271992,90.10206561730621,3.2759319486774614,0.0002702028134999132
301,1,3,7.5,tcrvalid,ismart,0.8,3.5619229718396297,92.65583408639993,2.3571866648496274,0.04520454980159413
302,1,3,8.0,gliph,ismart,1.0,0.2912055982618391,98.63636363636364,4.312196809320517,4.797993884577805e-05
303,1,3,8.0,tcrvalid,ismart,1.0,0.09562210342234552,96.66666666666667,10.540925533894594,1.445768978769721e-05
304,1,3,10.0,gliph,tcrdist,0.0,1.1494957826125227,98.0769230769231,2.027101064210492,0.00018939449544396253
305,1,3,10.0,tcrvalid,tcrdist,0.0,3.1937787116605287,94.49528896172606,1.58247043428042,0.030294575684397102
306,1,3,12.0,gliph,tcrdist,0.05,3.871511097684756,81.30965523619037,2.842875006540414,0.09130832324118542
307,1,3,12.0,tcrvalid,tcrdist,0.05,6.683988281113645,93.18174131605033,1.8259266721220577,0.13440352440689854
308,1,3,14.0,gliph,tcrdist,0.1,3.871511097684756,81.30965523619037,2.842875006540414,0.09130832324118542
309,1,3,14.0,tcrvalid,tcrdist,0.1,6.683988281113645,93.18174131605033,1.8259266721220577,0.13440352440689854
310,1,3,16.0,gliph,tcrdist,0.15,4.01711201730214,80.60098049088595,2.5390573788984367,0.0850884859744599
311,1,3,16.0,tcrvalid,tcrdist,0.15,7.080817799771142,93.13480646339701,1.1633389289414267,0.03219026215261656
312,1,3,18.0,gliph,tcrdist,0.2,4.178026627400145,76.810339836302,3.5450159344648258,0.15593635952276585
313,1,3,18.0,tcrvalid,tcrdist,0.2,7.190784565279904,91.91032276125915,1.7008269539907888,0.06986985683324771
314,1,3,20.0,gliph,tcrdist,0.25,4.116720185660811,74.93684754468082,3.371804957810174,0.15593953829702262
315,1,3,20.0,tcrvalid,tcrdist,0.25,7.190784565279904,91.66810471396379,1.7052819656638412,0.06986985683324771
316,1,3,22.0,gliph,tcrdist,0.3,4.757376213291032,68.7529550686103,3.696841381241601,0.18067349138224167
317,1,3,22.0,tcrvalid,tcrdist,0.3,7.925480475106387,87.67070960942763,1.9938304741170065,0.07423534179056511
318,1,3,24.0,gliph,tcrdist,0.35,4.124374563566929,34.414671721805234,2.8434935168849202,0.27771392435029896
319,1,3,24.0,tcrvalid,tcrdist,0.35,8.518328472089271,60.95442786968933,1.8572417682329947,0.23505461113483422
320,1,3,26.0,gliph,tcrdist,0.4,4.124374563566929,34.398177636315815,2.848882296091211,0.27771392435029896
321,1,3,26.0,tcrvalid,tcrdist,0.4,8.518328472089271,60.6573234399403,1.832553808380892,0.23505461113483422
322,1,3,28.0,gliph,tcrdist,0.45,4.257719410909381,32.91567733962775,2.1673972582692276,0.2817113367650049
323,1,3,28.0,tcrvalid,tcrdist,0.45,8.943849855533305,59.38799731394081,1.5934311014546287,0.19188576256676831
324,1,3,30.0,gliph,tcrdist,0.5,4.0768905893714145,26.756475680522577,1.6906184580224337,0.22948487745473597
325,1,3,30.0,tcrvalid,tcrdist,0.5,9.278518579894229,53.9002432845468,2.18873718051581,0.30251421678528134
326,1,3,34.0,gliph,tcrdist,0.6,3.6048289224941117,17.1195358302431,0.977186745461562,0.2426983895280316
327,1,3,34.0,tcrvalid,tcrdist,0.6,8.800451259773634,38.923027973593875,11.762350070504635,2.637630400601434
328,1,3,38.0,gliph,tcrdist,0.7,2.079817323256616,5.881009461704798,0.7574659292880835,0.2709942411471223
329,1,3,38.0,tcrvalid,tcrdist,0.7,0.9880953219736149,2.7620893771181327,0.35211558422995476,0.11996906200203002
330,1,3,42.0,gliph,tcrdist,0.8,1.4897346028294558,3.497984005605145,0.7186611213727806,0.30103624086980063
331,1,3,42.0,tcrvalid,tcrdist,0.8,0.8351037160752529,1.9487415104099708,0.23783179849883823,0.09746660074287572
332,1,3,46.0,gliph,tcrdist,0.9,0.8230345637998269,1.5922752108480516,0.10923955262267956,0.05304272748657697
333,1,3,46.0,tcrvalid,tcrdist,0.9,0.42233032270127263,0.8211748690952652,0.14079834076779946,0.07096196550530744
334,1,3,50.0,gliph,tcrdist,1.0,0.34790893579946114,0.5256218254976582,0.06727487128952506,0.04393229236377617
335,1,3,50.0,tcrvalid,tcrdist,1.0,0.15299567021661578,0.2367065789543839,0.06266657215149989,0.03989373046877161
336,2,2,0.6,gliph,tcrvalid,0.0,1.45703583684577,77.93461755535527,2.3041084182011353,0.010031245423516534
337,2,2,0.6,tcrvalid,tcrvalid,0.0,2.3089272374916456,84.74836857098627,1.654432855964921,0.013955171110663286
338,2,2,0.88,gliph,tcrvalid,0.05185185185185185,2.0905260334235254,71.98891468198335,1.520326184097896,0.027143177955289356
339,2,2,0.88,tcrvalid,tcrvalid,0.05185185185185185,3.482268289329731,83.85810005640361,1.285044585481635,0.040117433197704624
340,2,2,1.17,gliph,tcrvalid,0.10555555555555554,2.8159785041117464,64.92360734172792,1.1094845220635134,0.03146725977116027
341,2,2,1.17,tcrvalid,tcrvalid,0.10555555555555554,4.337894627363303,79.03586619753499,2.2800916963536624,0.05737823734929674
342,2,2,1.45,gliph,tcrvalid,0.15740740740740738,3.541432437681359,60.433180431123375,2.0192949114756065,0.06797547876462993
343,2,2,1.45,tcrvalid,tcrvalid,0.15740740740740738,4.866366133961823,72.79224726047741,2.3623516260431807,0.050307979874341956
344,2,2,1.74,gliph,tcrvalid,0.2111111111111111,4.118731482685485,54.71868075612872,1.4369186051835214,0.061769069964801644
345,2,2,1.74,tcrvalid,tcrvalid,0.2111111111111111,5.618184809894496,68.49981849132833,1.7829475100004706,0.08081022791204281
346,2,2,2.02,gliph,tcrvalid,0.26296296296296295,4.4722633601343915,46.25416468297878,1.404452463714902,0.05117024076657047
347,2,2,2.02,tcrvalid,tcrvalid,0.26296296296296295,6.209573911906885,60.82098125973971,1.8949788772991127,0.09907392823805855
348,2,2,2.31,gliph,tcrvalid,0.31666666666666665,4.508031246919575,36.99463529602003,1.6466194226050737,0.1162272982799538
349,2,2,2.31,tcrvalid,tcrvalid,0.31666666666666665,6.842901846967152,55.03077338551625,1.7175466288812185,0.07935938772539211
350,2,2,2.59,gliph,tcrvalid,0.36851851851851847,4.410958587462422,29.84757065596268,1.286660260147114,0.12187498044624226
351,2,2,2.59,tcrvalid,tcrvalid,0.36851851851851847,7.260235420331955,47.52695974545304,1.2697348622226048,0.09771451816512
352,2,2,2.87,gliph,tcrvalid,0.42037037037037034,4.207627735847482,23.371744161096764,1.4553875682644213,0.19710822635539368
353,2,2,2.87,tcrvalid,tcrvalid,0.42037037037037034,7.676514508545483,41.34293516924556,0.8994180162156369,0.1042200566420775
354,2,2,3.16,gliph,tcrvalid,0.47407407407407404,3.7314916406071843,17.035154966158903,0.587875239092825,0.11324771465235266
355,2,2,3.16,tcrvalid,tcrvalid,0.47407407407407404,8.067638123778597,35.669433344458284,1.1957995096191696,0.2309536124623752
356,2,2,3.44,gliph,tcrvalid,0.5259259259259259,3.6579166208562954,13.68465747906211,0.665220887615536,0.15937096535032325
357,2,2,3.44,tcrvalid,tcrvalid,0.5259259259259259,4.237131673758157,15.564836636948183,4.842942375472107,1.3614631937501283
358,2,2,3.73,gliph,tcrvalid,0.5796296296296296,3.1572964127531833,9.875652504623103,1.2155905651675436,0.38452590800908626
359,2,2,3.73,tcrvalid,tcrvalid,0.5796296296296296,2.839483843116875,8.822265874901742,0.8645342680544409,0.28618714734335304
360,2,2,4.01,gliph,tcrvalid,0.6314814814814814,2.6167765783457795,6.895133448397653,0.7504919784399621,0.2820973536808371
361,2,2,4.01,tcrvalid,tcrvalid,0.6314814814814814,2.2690819736023933,6.0083142726491845,0.748878479798377,0.2824989499265146
362,2,2,4.29,gliph,tcrvalid,0.6833333333333332,1.915820540456108,4.348610372422858,0.5822499276919206,0.2598966749975301
363,2,2,4.29,tcrvalid,tcrvalid,0.6833333333333332,1.7814995492676178,4.056107375265884,0.35713963689688083,0.16077740485541422
364,2,2,4.58,gliph,tcrvalid,0.7370370370370369,1.4028999101176722,2.782923353284944,0.31571731824536065,0.15621698149755606
365,2,2,4.58,tcrvalid,tcrvalid,0.7370370370370369,1.276100165969935,2.54409231240676,0.20760620450350226,0.09704855819313804
366,2,2,4.86,gliph,tcrvalid,0.788888888888889,1.0789916592160116,1.9000614073023283,0.227912005110236,0.12836536804513768
367,2,2,4.86,tcrvalid,tcrvalid,0.788888888888889,1.0265449104675675,1.8111175045782884,0.16628409930384513,0.08633427432533135
368,2,2,5.15,gliph,tcrvalid,0.8425925925925927,0.8102644905207109,1.2882507399986771,0.18563957061070252,0.1156654811541897
369,2,2,5.15,tcrvalid,tcrvalid,0.8425925925925927,0.7874696321103789,1.252632306597473,0.09981646750779147,0.061855694278062395
370,2,2,5.43,gliph,tcrvalid,0.8944444444444444,0.5803629798711777,0.8479179433231924,0.10621837541141169,0.07190027975068015
371,2,2,5.43,tcrvalid,tcrvalid,0.8944444444444444,0.6071105024266213,0.8851768082027052,0.07830969891312504,0.05529560020385099
372,2,2,5.5,gliph,ismart,0.0,1.5346962394263701,2.8928712407800896,0.12536126875123788,0.057975277411381664
373,2,2,5.5,tcrvalid,ismart,0.0,1.3599709074165074,2.6442407906026055,0.271618824256256,0.13776302828857848
374,2,2,5.72,gliph,tcrvalid,0.9481481481481481,0.4567279134992196,0.6201114548433184,0.11155839632662343,0.08116801797002969
375,2,2,5.72,tcrvalid,tcrvalid,0.9481481481481481,0.3732858793497075,0.5055302579044597,0.1016109295468667,0.07465448452965708
376,2,2,6.0,gliph,ismart,0.2,2.23663676799093,5.414476213796158,0.3764904513212121,0.1615846159604153
377,2,2,6.0,gliph,tcrvalid,1.0,0.2922255395758566,0.3731836682423435,0.07907761807193964,0.061537817011522736
378,2,2,6.0,tcrvalid,ismart,0.2,2.213511141731417,5.511168895675444,0.5780796761562436,0.20983406546697114
379,2,2,6.0,tcrvalid,tcrvalid,1.0,0.2799607263060656,0.3562253144609008,0.06609590335130555,0.05229508775742422
380,2,2,6.5,gliph,ismart,0.4,4.32308012844152,17.529765443090746,0.7549894979787231,0.1540454713201294
381,2,2,6.5,tcrvalid,ismart,0.4,3.6877940984538298,14.743729919278284,1.2739565105796273,0.25704724526013495
382,2,2,7.0,gliph,ismart,0.6,5.502205353770838,41.260557265640905,1.0437917666157968,0.128866741855435
383,2,2,7.0,tcrvalid,ismart,0.6,7.3524949796843,50.299105788734416,1.5204309692698614,0.0775807223616716
384,2,2,7.5,gliph,ismart,0.8,2.91918184895755,62.10124093977652,2.8535724311957456,0.030069691599240663
385,2,2,7.5,tcrvalid,ismart,0.8,4.2267416323328515,69.74436308907113,2.32247014519782,0.02610990411394174
386,2,2,8.0,gliph,ismart,1.0,0.9747638341419973,65.16545361731745,3.274191547515521,0.011120912751172442
387,2,2,8.0,tcrvalid,ismart,1.0,0.5913889913638929,53.22968775360315,4.872030526826875,0.011377303767257933
388,2,2,10.0,gliph,tcrdist,0.0,2.1007469063080966,72.9896166058314,2.146049570679754,0.010102801121941434
389,2,2,10.0,tcrvalid,tcrdist,0.0,3.116318177292103,78.34009988107952,2.060487098090126,0.012327784881300532
390,2,2,12.0,gliph,tcrdist,0.05,4.7052254615405005,60.02281366474898,1.641756042276633,0.04338822418667131
391,2,2,12.0,tcrvalid,tcrdist,0.05,5.833132712454277,67.36322776607615,2.349908311387459,0.048728030296866946
392,2,2,14.0,gliph,tcrdist,0.1,4.7052254615405005,60.00685842231219,1.6342355491222391,0.04338822418667131
393,2,2,14.0,tcrvalid,tcrdist,0.1,5.833132712454277,67.34609143705862,2.3353561324177767,0.048728030296866946
394,2,2,16.0,gliph,tcrdist,0.15,4.791056944869969,58.53136613088268,1.795596307998499,0.06351622482657597
395,2,2,16.0,tcrvalid,tcrdist,0.15,6.074301568131979,66.34880896495484,2.050502350200011,0.06784058458550585
396,2,2,18.0,gliph,tcrdist,0.2,5.022992061918456,54.21178959261444,1.7535634103403084,0.07785483858161493
397,2,2,18.0,tcrvalid,tcrdist,0.2,6.213757767983706,61.724775581038976,2.1873125333706573,0.07117259854927772
398,2,2,20.0,gliph,tcrdist,0.25,4.982121517825609,53.32548263715661,1.6735735907016343,0.07785344946715635
399,2,2,20.0,tcrvalid,tcrdist,0.25,6.251506148931605,61.479839087725395,2.10545982476828,0.07513853542600608
400,2,2,22.0,gliph,tcrdist,0.3,5.266176290930275,44.46606907067754,1.2444939601819058,0.11506571264935611
401,2,2,22.0,tcrvalid,tcrdist,0.3,6.677221067360489,53.90820680810217,1.4267783221806865,0.06558083533831316
402,2,2,24.0,gliph,tcrdist,0.35,4.4896089095652325,22.32601577202742,1.4023321627227439,0.2600141975214185
403,2,2,24.0,tcrvalid,tcrdist,0.35,6.999133053076231,33.73615248309014,0.7855139539820826,0.1731071275692992
404,2,2,26.0,gliph,tcrdist,0.4,4.510044181611655,22.36989901417754,1.4043607172658308,0.2600124343393734
405,2,2,26.0,tcrvalid,tcrdist,0.4,7.020104229185276,33.70964360450736,0.7942771108485592,0.17310757991232822
406,2,2,28.0,gliph,tcrdist,0.45,4.544789156677232,21.28988343685198,1.3260720307894305,0.2572942628764368
407,2,2,28.0,tcrvalid,tcrdist,0.45,7.504540136253768,33.54871675354114,0.9254552272185249,0.18380694762312905
408,2,2,30.0,gliph,tcrdist,0.5,4.437517656028882,17.767592794768287,1.0695920712864406,0.2459146408158568
409,2,2,30.0,tcrvalid,tcrdist,0.5,7.131057059976764,27.62032450688332,5.618638632358919,1.4634250036839378
410,2,2,34.0,gliph,tcrdist,0.6,3.553693704517657,11.094991547371766,0.8765148526128491,0.2877754171710918
411,2,2,34.0,tcrvalid,tcrdist,0.6,2.2239827701864225,6.822088506114691,0.47893853796096475,0.1403514043776953
412,2,2,38.0,gliph,tcrdist,0.7,2.287743532495817,4.960200298225881,0.456426747402348,0.21479586918311505
413,2,2,38.0,tcrvalid,tcrdist,0.7,1.6305053662195275,3.5370879471940624,0.23766199642572525,0.10174785894175983
414,2,2,42.0,gliph,tcrdist,0.8,1.7788893876658118,3.3157459688594395,0.1638663231609042,0.08303495049093522
415,2,2,42.0,tcrvalid,tcrdist,0.8,1.4281383896583,2.667016752467169,0.14157710279590102,0.07528611635095614
416,2,2,46.0,gliph,tcrdist,0.9,1.337481350579787,2.164245303649896,0.17619782283062557,0.1125977950589904
417,2,2,46.0,tcrvalid,tcrdist,0.9,1.0097589087403624,1.6471208648997373,0.14664702800924295,0.09071561031858379
418,2,2,50.0,gliph,tcrdist,1.0,0.7908393884112466,1.0848699330679135,0.0834987903947321,0.06069731283774392
419,2,2,50.0,tcrvalid,tcrdist,1.0,0.623887266193371,0.8630411634690127,0.07463574368162572,0.053679187850106475
420,2,3,0.6,gliph,tcrvalid,0.0,0.38827016888203814,97.90465631929047,4.661727405230436,7.936028318933393e-05
421,2,3,0.6,tcrvalid,tcrvalid,0.0,1.2320561018429403,93.27463755604022,1.9200478360684419,0.016542099082578744
422,2,3,0.88,gliph,tcrvalid,0.05185185185185185,0.7591669107905314,85.34322511941087,4.71819390423703,0.02493869427194105
423,2,3,0.88,tcrvalid,tcrvalid,0.05185185185185185,2.111800688154422,95.11460367326237,2.377471876597916,0.03854472215995492
424,2,3,1.17,gliph,tcrvalid,0.10555555555555554,1.1862646185419972,76.70780493936186,3.480970849517424,0.0281371406168353
425,2,3,1.17,tcrvalid,tcrvalid,0.10555555555555554,3.0974480541124385,94.40570277029248,2.5994411849667287,0.05246987904058816
426,2,3,1.45,gliph,tcrvalid,0.15740740740740738,1.7349547019543532,72.67805163443686,3.14572457171825,0.05675322038602286
427,2,3,1.45,tcrvalid,tcrvalid,0.15740740740740738,3.5671997837404748,90.49596083610754,1.7239191301174428,0.03914284478310146
428,2,3,1.74,gliph,tcrvalid,0.2111111111111111,2.144684307552626,65.23424084326349,2.511167680845063,0.051427072661185486
429,2,3,1.74,tcrvalid,tcrvalid,0.2111111111111111,4.113501549507139,86.6783800015168,2.7170662887668993,0.06796579412844773
430,2,3,2.02,gliph,tcrvalid,0.26296296296296295,2.4440612520163674,52.80989161354405,1.621394210561355,0.04899759116455923
431,2,3,2.02,tcrvalid,tcrvalid,0.26296296296296295,4.592693946826329,79.22382510602604,2.5278773370875016,0.08207098950445653
432,2,3,2.31,gliph,tcrvalid,0.31666666666666665,2.5493147021449767,41.39157625898995,2.137282008885809,0.1254066163031163
433,2,3,2.31,tcrvalid,tcrvalid,0.31666666666666665,5.025748481746638,72.32355025445567,1.8644704204032068,0.08210686791990161
434,2,3,2.59,gliph,tcrvalid,0.36851851851851847,2.460414063282778,31.70867828219565,2.1568605053712515,0.12739641980703145
435,2,3,2.59,tcrvalid,tcrvalid,0.36851851851851847,5.426301552122485,62.61143175605059,1.7109138501733436,0.11099085877633433
436,2,3,2.87,gliph,tcrvalid,0.42037037037037034,2.418522904805651,23.06516488533392,1.9675842970436417,0.1560706582373687
437,2,3,2.87,tcrvalid,tcrvalid,0.42037037037037034,5.836288033871576,53.22121076520801,1.3707398140286258,0.1058469395520764
438,2,3,3.16,gliph,tcrvalid,0.47407407407407404,2.055800376566514,14.91819646273176,0.7298341167363894,0.07888820280270752
439,2,3,3.16,tcrvalid,tcrvalid,0.47407407407407404,6.105781641403673,43.48296567905431,1.8446685831240284,0.2128021720661206
440,2,3,3.44,gliph,tcrvalid,0.5259259259259259,2.10687592214878,11.662727249293823,1.0539236007818007,0.16881840425322026
441,2,3,3.44,tcrvalid,tcrvalid,0.5259259259259259,2.410540827587515,13.345259755370986,7.288996531862985,1.3493450985369575
442,2,3,3.73,gliph,tcrvalid,0.5796296296296296,1.757472967753386,7.560822985451667,1.6651747657021276,0.37482139167537604
443,2,3,3.73,tcrvalid,tcrvalid,0.5796296296296296,1.3694014518199968,5.96269920218502,1.138465279643677,0.2747108576331052
444,2,3,4.01,gliph,tcrvalid,0.6314814814814814,1.2629337484434586,4.289083073462329,0.9654951368716292,0.28498700263167276
445,2,3,4.01,tcrvalid,tcrvalid,0.6314814814814814,0.9248268595652147,3.233639179645059,0.8921775174411508,0.25017960275353984
446,2,3,4.29,gliph,tcrvalid,0.6833333333333332,0.8358101468044424,2.3150976358866147,0.6989379119893437,0.2528450092268905
447,2,3,4.29,tcrvalid,tcrvalid,0.6833333333333332,0.5735543291517857,1.621616790222187,0.42555770528275866,0.1514353538507863
448,2,3,4.58,gliph,tcrvalid,0.7370370370370369,0.4638935205117482,1.0764622390329763,0.2830429846521736,0.12203579991603906
449,2,3,4.58,tcrvalid,tcrvalid,0.7370370370370369,0.29883788402190964,0.7047463902028264,0.18632393016750826,0.07912126648056426
450,2,3,4.86,gliph,tcrvalid,0.788888888888889,0.352515649234171,0.7000882423549262,0.24606681133184125,0.12397617989877008
451,2,3,4.86,tcrvalid,tcrvalid,0.788888888888889,0.19817707590596534,0.3986292638343331,0.17716200950542776,0.08778694510284075
452,2,3,5.15,gliph,tcrvalid,0.8425925925925927,0.20027015700221548,0.34964737493417636,0.14711098765696007,0.08416764174383005
453,2,3,5.15,tcrvalid,tcrvalid,0.8425925925925927,0.14260635108702274,0.251012466777173,0.04055923395069377,0.022777372352402007
454,2,3,5.43,gliph,tcrvalid,0.8944444444444444,0.10319958637882634,0.16201916345972486,0.04710424171978715,0.029875106067953825
455,2,3,5.43,tcrvalid,tcrvalid,0.8944444444444444,0.09017731152332567,0.14179039781033959,0.056209524689471387,0.03571656574032216
456,2,3,5.5,gliph,ismart,0.0,0.6273671325979124,1.3231167332562337,0.1688766018483394,0.07978492312105645
457,2,3,5.5,tcrvalid,ismart,0.0,0.36279930009265393,0.7973548023109115,0.20750946466150832,0.09075527505421872
458,2,3,5.72,gliph,tcrvalid,0.9481481481481481,0.11137223331018624,0.15960429026696182,0.051098453315651465,0.03553971283962986
459,2,3,5.72,tcrvalid,tcrvalid,0.9481481481481481,0.08074279968279623,0.11561936331697276,0.06447506176319556,0.045048806596568715
460,2,3,6.0,gliph,ismart,0.2,0.9185634958301208,2.7028938007189116,0.5011999283119839,0.17299745536397426
461,2,3,6.0,gliph,tcrvalid,1.0,0.1021779269481959,0.1357894194852274,0.051354259889413396,0.03823601772755295
462,2,3,6.0,tcrvalid,ismart,0.2,0.6920570560737385,2.134781442431371,0.628551528657638,0.19570474735622218
463,2,3,6.0,tcrvalid,tcrvalid,1.0,0.02096963699095256,0.027792529947991695,0.04243515315281098,0.032028866812707064
464,2,3,6.5,gliph,ismart,0.4,2.2938556304231126,14.57425607536968,0.9084415737016674,0.1326608165843711
465,2,3,6.5,tcrvalid,ismart,0.4,1.720693448249261,10.646317270304504,1.6123353436038717,0.2351845997451634
466,2,3,7.0,gliph,ismart,0.6,3.218563179590445,51.39727503964036,2.301914180992253,0.10502861263204254
467,2,3,7.0,tcrvalid,ismart,0.6,5.140033041580656,66.92367602159582,2.1385204564508844,0.06970031473458392
468,2,3,7.5,gliph,ismart,0.8,1.0820491166683928,81.6094629219608,4.121444298519999,0.026643641004449835
469,2,3,7.5,tcrvalid,ismart,0.8,2.3445758829164207,88.00515584589775,2.4191255699965835,0.02746421079390964
470,2,3,8.0,gliph,ismart,1.0,0.194135084441019,93.50909090909092,8.897766457593967,3.968014159467849e-05
471,2,3,8.0,tcrvalid,ismart,1.0,0.06291352832712933,85.0,19.95364999563108,1.4403982474884475e-05
472,2,3,10.0,gliph,tcrdist,0.0,0.7663227017408648,96.56695156695159,2.1229372974657106,0.0001566321378737067
473,2,3,10.0,tcrvalid,tcrdist,0.0,2.104457225804471,93.7562069395359,1.4159344960694789,0.009890115632626297
474,2,3,12.0,gliph,tcrdist,0.05,2.5789354049351805,75.5839680818797,1.4254188962392842,0.04600520692183483
475,2,3,12.0,tcrvalid,tcrdist,0.05,4.415480569553706,89.01884580374798,2.0641073614578644,0.045645473149197015
476,2,3,14.0,gliph,tcrdist,0.1,2.5789354049351805,75.5839680818797,1.4254188962392842,0.04600520692183483
477,2,3,14.0,tcrvalid,tcrdist,0.1,4.415480569553706,89.01884580374798,2.0641073614578644,0.045645473149197015
478,2,3,16.0,gliph,tcrdist,0.15,2.66476688826465,73.88852744417099,2.2494867335936877,0.05893428132445521
479,2,3,16.0,tcrvalid,tcrdist,0.15,4.625191891162824,87.24202236769615,1.7330923034649501,0.06075539123681873
480,2,3,18.0,gliph,tcrdist,0.2,2.806788896745899,68.62329757464077,2.6863288014172704,0.08303607095148444
481,2,3,18.0,tcrvalid,tcrdist,0.2,4.695444374995326,82.78303975325701,2.3646668977541387,0.06831512233717327
482,2,3,20.0,gliph,tcrdist,0.25,2.7659183526530535,66.86899855294075,2.561565882188376,0.0830336718673665
483,2,3,20.0,tcrvalid,tcrdist,0.25,4.695444374995326,82.3656122422623,2.529394512562904,0.06831512233717327
484,2,3,22.0,gliph,tcrdist,0.3,3.0724490008760705,55.59213862617712,2.4620782328431434,0.10078535222127344
