,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,fold,method,eps,minsize,spike_x,label_reference,index
1,1080,944,24.67006972111554,2.726593625498008,24.665380065990163,48.400302453299524,3.996762746684928,16.203937405350832,1,tcrdist,26.00,2,4,tcrvalid,
0,340,281,15.456922310756973,2.726593625498008,15.457884579468343,35.35978426342203,3.193674905061321,20.660491341119613,1,tcrdist,26.00,3,4,tcrvalid,1.0
2,1101,962,24.755619201793163,2.9450221032314303,24.746248209726634,48.52877752571708,1.345040164393798,5.435329642677403,2,tcrdist,26.00,2,4,tcrvalid,
0,330,267,15.154722620011206,2.9450221032314303,15.156610000622704,34.788436532771236,0.5106170994457936,3.3689400164338537,2,tcrdist,26.00,3,4,tcrvalid,2.0
3,1082,944,24.45219123505976,2.8012948207171315,24.43337484433375,48.5967555542596,1.3325031133250311,5.45361875637105,3,tcrdist,26.00,2,4,tcrvalid,
0,327,266,15.052290836653386,2.8012948207171315,15.043586550435865,35.418010733054714,0.5354919053549191,3.5596026490066226,3,tcrdist,26.00,3,4,tcrvalid,3.0
4,1072,937,25.49800796812749,2.8635458167330676,25.493369856191247,48.987817234518545,1.3571561974724522,5.323565323565323,4,tcrdist,26.00,2,4,tcrvalid,
0,304,250,15.936254980079681,2.8635458167330676,15.93724708958476,34.753092353302236,0.4793625101164166,3.0078125,4,tcrdist,26.00,3,4,tcrvalid,4.0
5,1068,937,25.096477032242003,2.763600149383792,25.08248770466289,48.90242027272146,4.052792130984249,16.157855547282203,5,tcrdist,26.00,2,4,tcrvalid,
0,313,259,15.697746794472799,2.763600149383792,15.688227603809999,35.39228386986106,3.212351366494428,20.476190476190474,5,tcrdist,26.00,3,4,tcrvalid,5.0
6,1058,920,24.421065737051794,2.826195219123506,24.41165483750467,48.95055041737439,1.382144191258872,5.661820964039785,6,tcrdist,26.00,2,4,tcrvalid,
0,313,252,15.145667330677291,2.826195219123506,15.141327356493587,35.59003942997477,0.5416511019798281,3.5773026315789473,6,tcrdist,26.00,3,4,tcrvalid,6.0
7,1037,900,24.463118580765638,2.8135698723934017,24.463118580765638,48.760395188631584,1.4690320572673514,6.005089058524173,7,tcrdist,26.00,2,4,tcrvalid,
0,312,254,15.43728602552132,2.8135698723934017,15.43728602552132,34.98246734170179,0.6224712107065048,4.032258064516129,7,tcrdist,26.00,3,4,tcrvalid,7.0
8,1068,935,25.34080298786181,2.7762215997510116,25.32220907789054,48.61797800221586,3.9723553950563475,15.687238750922056,8,tcrdist,26.00,2,4,tcrvalid,
0,316,259,15.97883597883598,2.7762215997510116,15.970362991096446,34.56962185559032,3.1380362368470207,19.649122807017545,8,tcrdist,26.00,3,4,tcrvalid,8.0
9,1048,910,24.922176565807497,2.7767401319885443,24.91750202353527,49.10533673575594,4.1466907415478484,16.64167916041979,9,tcrdist,26.00,2,4,tcrvalid,
0,297,238,15.57091271323621,2.7767401319885443,15.565655936741175,35.56361245478864,3.3123715833385217,21.28,9,tcrdist,26.00,3,4,tcrvalid,9.0
10,1089,947,25.02334848390511,2.8578544299856796,25.0186799501868,48.86941393938213,1.320049813200498,5.276256844201095,10,tcrdist,26.00,2,4,tcrvalid,
0,309,252,15.31037917937862,2.8578544299856796,15.305105853051058,35.17408343037909,0.48567870485678705,3.1733116354759967,10,tcrdist,26.00,3,4,tcrvalid,10.0
