,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,fold,method,eps,minsize,spike_x,label_reference,index
1,140,44,10.836653386454183,4.573705179282869,10.836653386454183,85.99126845860296,9.290836653386455,85.73529411764706,1,tcrdist,16.00,2,1,tcrvalid,
0,36,10,7.52191235059761,4.573705179282869,7.52191235059761,94.13271067234483,7.091633466135458,94.27966101694915,1,tcrdist,16.00,3,1,tcrvalid,1.0
2,143,48,11.010197578075207,4.572976418100701,11.010197578075207,84.86158150792296,9.241555130656469,83.93632416787266,2,tcrdist,16.00,2,1,tcrvalid,
0,36,10,7.60038240917782,4.572976418100701,7.60038240917782,92.64461543424959,7.0427023581899295,92.66247379454927,2,tcrdist,16.00,3,1,tcrvalid,2.0
3,148,52,11.137667304015297,4.572976418100701,11.137667304015297,83.82056926264244,9.321223709369026,83.69098712446352,3,tcrdist,16.00,2,1,tcrvalid,
0,39,13,7.664117272147865,4.572976418100701,7.664117272147865,88.60113463772001,7.090503505417463,92.51559251559252,3,tcrdist,16.00,3,1,tcrvalid,3.0
4,138,42,10.788844621513944,4.589641434262949,10.788844621513944,86.69155066291864,9.306772908366534,86.2629246676514,4,tcrdist,16.00,2,1,tcrvalid,
0,35,8,7.50597609561753,4.589641434262949,7.50597609561753,96.09811404236491,7.107569721115538,94.69214437367303,4,tcrdist,16.00,3,1,tcrvalid,4.0
5,132,35,10.661354581673306,4.605577689243028,10.661354581673306,88.19893517600075,9.243027888446216,86.6965620328849,5,tcrdist,16.00,2,1,tcrvalid,
0,38,11,7.665338645418327,4.605577689243028,7.665338645418327,90.58577482189735,7.01195219123506,91.47609147609148,5,tcrdist,16.00,3,1,tcrvalid,5.0
6,152,56,11.268728084156837,4.574434172776538,11.268728084156837,82.71125603643254,9.260439910742749,82.17821782178218,6,tcrdist,16.00,2,1,tcrvalid,
0,39,11,7.666560408033153,4.574434172776538,7.666560408033153,90.31053634712173,7.092763787057699,92.51559251559252,6,tcrdist,16.00,3,1,tcrvalid,6.0
7,137,40,10.742747848262672,4.574434172776538,10.72851904989638,87.26601642971592,9.341622827992985,87.07280832095097,7,tcrdist,16.00,2,1,tcrvalid,
0,36,10,7.523111252789289,4.574434172776538,7.52431053722302,93.2067847464189,7.093894468356448,94.27966101694915,7,tcrdist,16.00,3,1,tcrvalid,7.0
8,150,54,11.173095313994262,4.590372967803634,11.173095313994262,83.70067105432959,9.340133885878227,83.59486447931526,8,tcrdist,16.00,2,1,tcrvalid,
0,36,10,7.539050047816385,4.590372967803634,7.539050047816385,93.19724050415108,7.108702582084795,94.29175475687103,8,tcrdist,16.00,3,1,tcrvalid,8.0
9,150,55,11.282868525896415,4.589641434262949,11.268728084156837,83.00743497694718,9.29231750079694,82.46110325318246,9,tcrdist,16.00,2,1,tcrvalid,
0,38,13,7.713147410358566,4.589641434262949,7.6984379980873445,88.18724333005463,7.060886197003507,91.7184265010352,9,tcrdist,16.00,3,1,tcrvalid,9.0
10,148,51,11.153601019757808,4.572976418100701,11.139442231075698,84.15328834536152,9.322709163346614,83.69098712446352,10,tcrdist,16.00,2,1,tcrvalid,
0,38,11,7.648183556405353,4.572976418100701,7.649402390438247,90.91280723982908,7.107569721115538,92.91666666666667,10,tcrdist,16.00,3,1,tcrvalid,10.0
