,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,fold,method,eps,minsize,spike_x,label_reference,index
1,221,125,8.994653527623441,3.02966768005032,8.994653527623441,71.89182251839563,6.090785197609812,67.71561771561771,1,tcrdist,16.00,2,2,tcrvalid,
0,44,18,5.283572701541042,3.02966768005032,5.283572701541042,80.4111994673962,4.623126113848412,87.5,1,tcrdist,16.00,3,2,tcrvalid,1.0
2,246,150,9.538784067085954,3.008385744234801,9.538784067085954,69.38938226490279,6.10062893081761,63.956043956043956,2,tcrdist,16.00,2,2,tcrvalid,
0,49,21,5.408805031446541,3.008385744234801,5.408805031446541,77.9548579013487,4.6750524109014675,86.43410852713178,2,tcrdist,16.00,3,2,tcrvalid,2.0
3,242,146,9.45591781109131,3.0191844008805955,9.45591781109131,70.005007310994,6.080301918440088,64.30155210643015,3,tcrdist,16.00,2,2,tcrvalid,
0,44,18,5.304539259880491,3.0191844008805955,5.304539259880491,80.4820856650125,4.612642834678687,86.95652173913044,3,tcrdist,16.00,3,2,tcrvalid,3.0
4,222,126,8.995596561123925,3.019500943594045,8.986054314774037,72.22813564276979,6.102547971060082,67.91131855309219,4,tcrdist,16.00,2,2,tcrvalid,
0,40,14,5.179282868525896,3.019500943594045,5.179825941071615,85.86615281737234,4.645066582782846,89.67611336032388,4,tcrdist,16.00,3,2,tcrvalid,4.0
5,224,129,9.101394568522597,3.0093320750760197,9.101394568522597,71.31556551389957,6.102547971060082,67.05069124423963,5,tcrdist,16.00,2,2,tcrvalid,
0,46,18,5.368564538114711,3.0093320750760197,5.368564538114711,79.8844929372501,4.676523015623362,87.109375,5,tcrdist,16.00,3,2,tcrvalid,5.0
6,241,144,9.43594044873139,3.0090165653176766,9.416946308724832,70.16090283902247,5.977348993288591,63.474387527839646,6,tcrdist,16.00,2,2,tcrvalid,
0,47,19,5.368001677500525,3.0090165653176766,5.369127516778524,78.91016136605136,4.530201342281879,84.375,6,tcrdist,16.00,3,2,tcrvalid,6.0
7,216,120,8.860228583411974,3.019817552689525,8.860228583411974,72.75205761316873,6.134004403900597,69.23076923076923,7,tcrdist,16.00,2,2,tcrvalid,
0,42,15,5.211282373912132,3.019817552689525,5.211282373912132,84.86772486772487,4.687008493236867,89.93963782696177,7,tcrdist,16.00,3,2,tcrvalid,7.0
8,219,123,8.955536912751677,3.0096476510067114,8.93643801132788,72.26230251539306,6.114956996014265,68.42723004694835,8,tcrdist,16.00,2,2,tcrvalid,
0,48,21,5.369127516778524,3.0096476510067114,5.359765051395008,78.65508855981416,4.657016991818754,86.88845401174169,8,tcrdist,16.00,3,2,tcrvalid,8.0
9,229,132,9.14237785699308,3.019500943594045,9.132851001363113,71.12853271389857,5.924294851630492,64.86796785304249,9,tcrdist,16.00,2,2,tcrvalid,
0,45,16,5.284126651289578,3.019500943594045,5.284680717206669,81.96519981072827,4.5087553738072765,85.31746031746032,9,tcrdist,16.00,3,2,tcrvalid,9.0
10,232,135,9.198657436542899,3.0102790014684286,9.1891324871499,71.19444361007649,6.115598447498164,66.55251141552512,10,tcrdist,16.00,2,2,tcrvalid,
0,44,18,5.254877281309,3.0102790014684286,5.255428511486415,81.07070267131243,4.636525752648694,88.22355289421158,10,tcrdist,16.00,3,2,tcrvalid,10.0
