,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,fold,method,eps,minsize,spike_x,label_reference,index
1,205,128,3.4487051792828685,0.18675298804780877,3.442694390836083,70.33312216239045,1.855195169021976,53.8878842676311,1,tcrdist,10.00,2,4,tcrvalid,
0,40,7,1.3944223107569722,0.18675298804780877,1.3945091203386666,92.95725108225108,1.2513229160181785,89.73214285714286,1,tcrdist,10.00,3,4,tcrvalid,1.0
2,214,136,3.5738746030757738,0.1867878712408941,3.5618656205243164,69.54808431443945,1.861884301637711,52.27272727272727,2,tcrdist,10.00,2,4,tcrvalid,
0,42,9,1.432040346180188,0.1867878712408941,1.43221869356747,90.07833436404864,1.2516345974220064,87.3913043478261,2,tcrdist,10.00,3,4,tcrvalid,2.0
3,218,139,3.6479083665338647,0.18675298804780877,3.6301369863013697,69.10967472894079,1.8493150684931507,50.943396226415096,3,tcrdist,10.00,2,4,tcrvalid,
0,45,12,1.4940239043824701,0.18675298804780877,1.4943960149439601,85.9090909090909,1.2328767123287672,82.5,3,tcrdist,10.00,3,4,tcrvalid,3.0
4,221,143,3.6977091633466137,0.18675298804780877,3.691713876610845,68.55614973262031,1.855195169021976,50.252951096121414,4,tcrdist,10.00,2,4,tcrvalid,
0,43,10,1.4815737051792828,0.18675298804780877,1.4816659403598331,88.39323467230446,1.2513229160181785,84.45378151260505,4,tcrdist,10.00,3,4,tcrvalid,4.0
5,230,152,3.771940744429229,0.18672973982322918,3.760194235198904,67.94184076792773,1.848969681877607,49.17218543046358,5,tcrdist,10.00,2,4,tcrvalid,
0,46,12,1.481389269264285,0.18672973982322918,1.4816659403598331,86.44833427442123,1.2513229160181785,84.45378151260505,5,tcrdist,10.00,3,4,tcrvalid,5.0
6,200,122,3.4113545816733066,0.18675298804780877,3.3993276055285766,70.54978354978356,1.8490847964138961,54.395604395604394,6,tcrdist,10.00,2,4,tcrvalid,
0,46,12,1.4940239043824701,0.18675298804780877,1.4942099364960777,86.08601543384152,1.251400821815465,83.75,6,tcrdist,10.00,3,4,tcrvalid,6.0
7,216,139,3.591658885776533,0.18674136321195145,3.591658885776533,68.83467612634279,1.8487394957983194,51.47313691507799,7,tcrdist,10.00,2,4,tcrvalid,
0,44,11,1.4503579209461563,0.18674136321195145,1.4503579209461563,87.91568280204643,1.2511671335200747,86.26609442060087,7,tcrdist,10.00,3,4,tcrvalid,7.0
8,209,131,3.5294117647058822,0.18674136321195145,3.5053857169541125,70.13535905880404,1.8678787124089409,53.285968028419184,8,tcrdist,10.00,2,4,tcrvalid,
0,43,10,1.4628073451602863,0.18674136321195145,1.456945395678974,88.56488472767542,1.2514787373139904,85.8974358974359,8,tcrdist,10.00,3,4,tcrvalid,8.0
9,214,136,3.6047814717967874,0.1867762420620097,3.5987796525745597,69.03017154185379,1.855426187659548,51.55709342560554,9,tcrdist,10.00,2,4,tcrvalid,
0,46,13,1.5128875607022787,0.1867762420620097,1.512981757051242,85.27079804253718,1.2514787373139904,82.71604938271605,9,tcrdist,10.00,3,4,tcrvalid,9.0
10,214,137,3.592553390199863,0.1867878712408941,3.5865504358655045,68.95984902032181,1.8555417185554173,51.736111111111114,10,tcrdist,10.00,2,4,tcrvalid,
0,43,10,1.4631716580536704,0.1867878712408941,1.4570361145703612,88.54436489183412,1.257783312577833,86.32478632478633,10,tcrdist,10.00,3,4,tcrvalid,10.0
