,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,fold,method,eps,minsize,spike_x,label_reference,index
1,379,295,51.56725023587378,13.911311458224132,51.56725023587378,52.74869082339094,1.195093825348569,2.317544216304127,1,ismart,5.50,2,2,tcrvalid,
0,109,78,45.906279484222665,13.911311458224132,45.906279484222665,38.45645708316666,0.23063214173393437,0.5023978077186573,1,ismart,5.50,3,2,tcrvalid,1.0
2,380,279,51.24737945492662,13.70020964360587,51.24737945492662,53.33967091032194,1.509433962264151,2.945387604827163,2,ismart,5.50,2,2,tcrvalid,
0,119,80,45.77568134171908,13.70020964360587,45.77568134171908,38.81575584808686,0.4192872117400419,0.9159606136936111,2,ismart,5.50,3,2,tcrvalid,2.0
3,407,312,52.18576370688751,14.016144249921375,52.18576370688751,53.699495741483055,1.4781423629311248,2.8324628364805142,3,ismart,5.50,2,2,tcrvalid,
0,109,79,45.93772932173184,14.016144249921375,45.93772932173184,39.04307125489545,0.3459482126009016,0.7530807850296668,3,ismart,5.50,3,2,tcrvalid,3.0
4,354,269,51.37345355420423,13.461941706856784,51.36835482856244,52.634013695445304,1.174373492712593,2.2861808532353542,4,ismart,5.50,2,2,tcrvalid,
0,113,80,46.31998322499476,13.461941706856784,46.31435461885289,39.22514024944811,0.2726224179511377,0.5886348200135839,4,ismart,5.50,3,2,tcrvalid,4.0
5,409,314,51.17961623151935,13.893257837894517,51.17961623151935,52.49150360249603,1.4784523435042467,2.8887523048555623,5,ismart,5.50,2,2,tcrvalid,
0,115,82,45.014155394778236,13.893257837894517,45.014155394778236,39.295869334094576,0.5347593582887701,1.187980433263452,5,ismart,5.50,3,2,tcrvalid,5.0
6,429,334,52.117844411826376,13.440972950304047,52.10780201342282,52.57203665760361,1.4786073825503356,2.8375930770778828,6,ismart,5.50,2,2,tcrvalid,
0,123,96,45.701404906689035,13.440972950304047,45.69001677852349,38.645558748877626,0.4299496644295302,0.9410144594904751,6,ismart,5.50,3,2,tcrvalid,6.0
7,403,306,50.24640872391738,13.033448673587081,50.24640872391738,53.773028420621486,1.4784523435042467,2.9424040066777963,7,ismart,5.50,2,2,tcrvalid,
0,101,69,43.913180245360174,13.033448673587081,43.913180245360174,40.302281717925354,0.4299045821537171,0.9789875835721108,7,ismart,5.50,3,2,tcrvalid,7.0
8,379,281,51.3003355704698,13.747902684563758,51.2901195720579,52.35135052812363,1.2062093559890916,2.3517382413087935,8,ismart,5.50,2,2,tcrvalid,
0,115,72,45.763422818791945,13.747902684563758,45.752045311516675,39.488363914424816,0.3251520872666247,0.7106831728564879,8,ismart,5.50,3,2,tcrvalid,8.0
9,382,294,51.26860977144055,13.346613545816734,51.26350005242739,52.285336163221295,1.3001992240746565,2.5363059930456124,9,ismart,5.50,2,2,tcrvalid,
0,115,83,45.66995177185993,13.346613545816734,45.674740484429066,37.59129055956986,0.3460207612456747,0.7575757575757576,9,ismart,5.50,3,2,tcrvalid,9.0
10,396,302,51.95091252359975,13.520033564086427,51.94587223329487,52.74835859523845,1.3007447812860589,2.504038772213247,10,ismart,5.50,2,2,tcrvalid,
0,117,81,46.098174952800505,13.520033564086427,46.092520717507604,38.78931627106347,0.29371656351620684,0.6372325898953118,10,ismart,5.50,3,2,tcrvalid,10.0
