,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,fold,method,eps,minsize,spike_x,label_reference,index
1,507,428,55.8515625,15.765625,55.84121278424631,50.3555284797336,0.8205048058138626,1.4693534844668346,1,ismart,5.50,2,3,tcrvalid,
0,123,103,49.8515625,15.765625,49.8398062045792,32.7662840587393,0.10158630929124013,0.20382565067419253,1,ismart,5.50,3,3,tcrvalid,1.0
2,491,423,56.39403171627217,15.920631200687446,56.390625,49.93848904352413,0.859375,1.5239678581324467,2,ismart,5.50,2,3,tcrvalid,
0,127,105,50.70697601749863,15.920631200687446,50.703125,34.40785921551454,0.25,0.4930662557781202,2,ismart,5.50,3,3,tcrvalid,2.0
3,468,392,55.50261657424041,15.71506678122315,55.49914075925636,50.2702297464486,0.827995625683487,1.4919071076706545,3,ismart,5.50,2,3,tcrvalid,
0,128,100,50.191361399671955,15.71506678122315,50.18747070770192,35.36302751045268,0.20309326667708172,0.4046692607003891,3,ismart,5.50,3,3,tcrvalid,3.0
4,511,437,55.85845961568505,15.46633338540853,55.85501132724006,49.796786422026784,0.8046246387001016,1.4405594405594406,4,ismart,5.50,2,3,tcrvalid,
0,136,109,50.0,15.46633338540853,49.99609405515194,34.89821957099771,0.19529724240293728,0.390625,4,ismart,5.50,3,3,tcrvalid,4.0
5,520,442,56.22900882605639,15.941576193079747,56.22558975160131,50.12481273428261,0.9842212154350882,1.7504862461794943,5,ismart,5.50,2,3,tcrvalid,
0,151,127,50.46473482777474,15.941576193079747,50.46086548976722,35.52915643594009,0.28120606155288236,0.5572755417956656,5,ismart,5.50,3,3,tcrvalid,5.0
6,506,429,56.670832682393375,15.849086080299953,56.6640625,49.361355655032014,0.8046875,1.4201020267475528,6,ismart,5.50,2,3,tcrvalid,
0,146,114,51.04671145133573,15.849086080299953,51.0390625,35.45784905100139,0.2421875,0.4745140058166233,6,ismart,5.50,3,3,tcrvalid,6.0
7,500,423,55.93564511090284,15.55763823805061,55.93564511090284,49.84451332969594,0.8278662917838175,1.4800335101926836,7,ismart,5.50,2,3,tcrvalid,
0,138,111,50.28116213683224,15.55763823805061,50.28116213683224,34.5815700351302,0.18744142455482662,0.3727865796831314,7,ismart,5.50,3,3,tcrvalid,7.0
8,501,424,55.62587904360056,15.463353649007658,55.62587904360056,50.2235212342684,0.8595092983278637,1.5451608371962355,8,ismart,5.50,2,3,tcrvalid,
0,135,112,49.906235349273324,15.463353649007658,49.906235349273324,33.422104728655306,0.12501953430223472,0.25050884609362767,8,ismart,5.50,3,3,tcrvalid,8.0
9,482,402,55.54600843618184,16.067801905952194,55.54600843618184,50.58658435197226,0.8201843461959069,1.476585571649557,9,ismart,5.50,2,3,tcrvalid,
0,132,99,50.0781127948758,16.067801905952194,50.0781127948758,37.36919437614116,0.21090454616466178,0.42115114646700985,9,ismart,5.50,3,3,tcrvalid,9.0
10,500,423,55.694422746445866,15.56788001874707,55.69096164362159,49.29617230974604,0.8749316459651589,1.5710478327956234,10,ismart,5.50,2,3,tcrvalid,
0,153,129,50.2733947820653,15.56788001874707,50.27732208421217,32.66722977041191,0.1640496836184673,0.3262896208825357,10,ismart,5.50,3,3,tcrvalid,10.0
