,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,fold,method,eps,minsize,spike_x,label_reference,index
1,149,128,1.593543046357616,0.025869205298013245,1.593543046357616,58.355704697986575,0.2897350993377483,18.181818181818183,1,ismart,8.00,2,5,tcrvalid,
0,7,7,0.12417218543046357,0.025869205298013245,0.12417218543046357,49.285714285714285,0.031043046357615893,25.0,1,ismart,8.00,3,5,tcrvalid,1.0
2,182,160,1.9145193004242989,0.01552312946289972,1.9043676257503623,57.600732600732606,0.3001448975367419,15.76086956521739,2,ismart,8.00,2,5,tcrvalid,
0,6,6,0.09313877677739832,0.01552312946289972,0.09314841647691989,55.555555555555564,0.031049472158973298,33.333333333333336,2,ismart,8.00,3,5,tcrvalid,2.0
3,177,156,1.9143211920529801,0.025869205298013245,1.9093449239366656,56.704331450094166,0.28459070681982823,14.905149051490515,3,ismart,8.00,2,5,tcrvalid,
0,12,12,0.20695364238410596,0.025869205298013245,0.2069750595053296,44.72222222222222,0.03104625892579944,15.0,3,ismart,8.00,3,5,tcrvalid,3.0
4,193,172,2.0382824624935334,0.015519917227108122,2.0383879145325676,56.476683937823836,0.2897201096797558,14.213197969543147,4,ismart,8.00,2,5,tcrvalid,
0,8,8,0.12415933781686497,0.015519917227108122,0.12416576129132392,50.0,0.03104144032283098,25.0,4,ismart,8.00,3,5,tcrvalid,4.0
5,161,139,1.702017589239524,0.015519917227108122,1.6918460264900663,58.48861283643893,0.30008278145695366,17.737003058103976,5,ismart,8.00,2,5,tcrvalid,
0,7,7,0.10863942058975685,0.015519917227108122,0.10865066225165564,52.38095238095237,0.031043046357615893,28.571428571428573,5,ismart,8.00,3,5,tcrvalid,5.0
6,167,145,1.7900563919499197,0.020694293548553986,1.77490297542044,58.03393213572855,0.3053040103492885,17.20116618075802,6,ismart,8.00,2,5,tcrvalid,
0,11,11,0.1759014951627089,0.020694293548553986,0.1759379042690815,44.696969696969695,0.031047865459249677,17.647058823529413,6,ismart,8.00,3,5,tcrvalid,6.0
7,148,127,1.5933781686497672,0.020693222969477496,1.5832772804884359,58.502252252252255,0.2949241993066694,18.627450980392158,7,ismart,8.00,2,5,tcrvalid,
0,11,11,0.17589239524055872,0.020693222969477496,0.1707455890722823,46.21212121212121,0.031044652558596782,18.181818181818183,7,ismart,8.00,3,5,tcrvalid,7.0
8,189,168,2.007242628039317,0.015519917227108122,2.007242628039317,56.43738977072311,0.28970512157268496,14.43298969072165,8,ismart,8.00,2,5,tcrvalid,
0,10,10,0.1551991722710812,0.015519917227108122,0.1551991722710812,46.666666666666664,0.031039834454216243,20.0,8,ismart,8.00,3,5,tcrvalid,8.0
9,176,154,1.867853262275573,0.015522326279298391,1.8578895616622677,57.57575757575758,0.3001604305749625,16.15598885793872,9,ismart,8.00,2,5,tcrvalid,
0,9,9,0.1397009365136855,0.015522326279298391,0.13972985561248252,48.14814814814815,0.03105107902499612,22.22222222222222,9,ismart,8.00,3,5,tcrvalid,9.0
10,154,131,1.6248382923673999,0.015523932729624839,1.6146561092997982,58.98268398268399,0.3001604305749625,18.58974358974359,10,ismart,8.00,2,5,tcrvalid,
0,6,6,0.09314359637774904,0.015523932729624839,0.09315323707498836,55.555555555555564,0.03105107902499612,33.333333333333336,10,ismart,8.00,3,5,tcrvalid,10.0
