,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,fold,method,eps,minsize,spike_x,label_reference,index
1,273,217,39.47746883988495,5.2972195589645255,39.46295852313594,51.527620997038085,2.6612323183888758,6.7436208991494535,1,tcrdist,42.00,2,1,gliph_HQ,
0,106,73,31.471716203259827,5.2972195589645255,31.45528650203788,44.02868426595657,1.6542795492687605,5.259146341463414,1,tcrdist,42.00,3,1,gliph_HQ,1.0
2,269,208,39.108554996405466,7.141145458902468,39.108554996405466,53.40542052690914,3.7383177570093458,9.558823529411764,2,tcrdist,42.00,2,1,gliph_HQ,
0,98,61,30.913012221423436,7.141145458902468,30.913012221423436,48.12304205855672,2.6839204409297865,8.682170542635658,2,tcrdist,42.00,3,1,gliph_HQ,2.0
3,279,219,39.27630002396358,3.5466091540857896,39.261744966442954,50.04519040247896,3.0441035474592524,7.753357753357753,3,tcrdist,42.00,2,1,gliph_HQ,
0,112,71,31.272465851905103,3.5466091540857896,31.255992329817833,42.96971537760383,2.277085330776606,7.285276073619632,3,tcrdist,42.00,3,1,gliph_HQ,3.0
4,287,231,39.40556088207095,8.533077660594438,39.40556088207095,51.22539340553277,4.00287631831256,10.158150851581508,4,tcrdist,42.00,2,1,gliph_HQ,
0,112,79,31.016299137104507,8.533077660594438,31.016299137104507,43.76507060167772,2.9961649089165867,9.659969088098919,4,tcrdist,42.00,3,1,gliph_HQ,4.0
5,259,199,40.41227229146692,6.2559923298178335,40.41227229146692,51.307729131462295,2.5407478427612658,6.2870699881376035,5,tcrdist,42.00,2,1,gliph_HQ,
0,111,73,33.31735378715244,6.2559923298178335,33.31735378715244,44.94325986530389,1.6778523489932886,5.0359712230215825,5,tcrdist,42.00,3,1,gliph_HQ,5.0
6,278,220,40.49388635818749,5.442339966434908,40.49388635818749,51.42450579214692,4.651162790697675,11.486086441681469,6,tcrdist,42.00,2,1,gliph_HQ,
0,109,74,32.390314073363704,5.442339966434908,32.390314073363704,44.91754688272332,3.7401102853032846,11.54700222057735,6,tcrdist,42.00,3,1,gliph_HQ,6.0
7,274,213,39.75065931431311,3.8599856149604412,39.73621103117506,50.9982027939869,3.4772182254196644,8.750754375377188,7,tcrdist,42.00,2,1,gliph_HQ,
0,112,75,31.98273795252937,3.8599856149604412,31.966426858513188,43.06703183528938,2.470023980815348,7.726931732933234,7,tcrdist,42.00,3,1,gliph_HQ,7.0
8,263,203,41.28506353392472,7.839846559578039,41.28506353392472,51.07688516940623,4.02781107648046,9.75609756097561,8,tcrdist,42.00,2,1,gliph_HQ,
0,105,69,33.70894269959243,7.839846559578039,33.70894269959243,43.173531424322285,3.068808439223208,9.103840682788052,8,tcrdist,42.00,3,1,gliph_HQ,8.0
9,283,226,41.10738255033557,6.040268456375839,41.10738255033557,50.90753829658976,3.068072866730585,7.463556851311953,9,tcrdist,42.00,2,1,gliph_HQ,
0,108,75,32.718120805369125,6.040268456375839,32.718120805369125,42.655864240137966,2.0613614573346117,6.3003663003663,9,tcrdist,42.00,3,1,gliph_HQ,9.0
10,276,215,38.55739276300024,4.912532949916128,38.55739276300024,51.618800570037514,3.7143541816439014,9.633312616532008,10,tcrdist,42.00,2,1,gliph_HQ,
0,113,72,30.745267193865324,4.912532949916128,30.745267193865324,45.546804932127024,2.803738317757009,9.11925175370226,10,tcrdist,42.00,3,1,gliph_HQ,10.0
