,index,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,method,eps,minsize,spike_x,label_reference,fold
0,tcrdist,75,13,38.613861386138616,2.5302530253025304,38.613861386138616,92.50085470085472,27.722772277227723,71.7948717948718,tcrdist,34.00,2,0,gliph_HQ,0
0,tcrdist,35,9,29.812981298129813,2.5302530253025304,29.812981298129813,92.5018315018315,20.242024202420243,67.89667896678966,tcrdist,34.00,3,0,gliph_HQ,0
