,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,fold,method,eps,minsize,spike_x,label_reference,index
1,376,370,75.44588496526036,49.537998710694076,75.44236693172863,45.85668934330539,0.18625976072784584,0.24710131153773046,1,tcrdist,50.00,2,4,gliph_HQ,
0,88,85,71.32010600959816,49.537998710694076,71.31599684791175,30.024036285032114,0.1289490651192779,0.18097727729740598,1,tcrdist,50.00,3,4,gliph_HQ,1.0
2,379,372,75.96360510101734,50.78807852127812,75.96016050444253,45.58931253197823,0.15047291487532244,0.19815059445178335,2,tcrdist,50.00,2,4,gliph_HQ,
0,95,91,71.89425419114487,50.78807852127812,71.89022642591,30.824731048628937,0.10748065348237318,0.14955134596211367,2,tcrdist,50.00,3,4,gliph_HQ,2.0
3,371,361,75.94728171334431,49.731394599240744,75.94211205043703,45.07982980287388,0.16478005444906146,0.21710402114404379,3,tcrdist,50.00,2,4,gliph_HQ,
0,101,94,72.079363942411,49.731394599240744,72.08052729617424,29.946701553130815,0.11462960309499928,0.15912481352560914,3,tcrdist,50.00,3,4,gliph_HQ,3.0
4,339,332,76.10486354845641,51.572236945777526,76.10486354845641,45.43485896340364,0.16474464579901152,0.21661329817291392,4,tcrdist,50.00,2,4,gliph_HQ,
0,81,78,72.40885323400903,51.572236945777526,72.40885323400903,28.424903562886833,0.10744216030370317,0.14848544842605424,4,tcrdist,50.00,3,4,gliph_HQ,4.0
5,376,369,75.88627085869798,40.764878607749054,75.88454376163874,43.54893572415351,0.07162297665090961,0.09441087613293052,5,tcrdist,50.00,2,4,gliph_HQ,
0,111,107,72.09052495881974,40.764878607749054,72.09568829680562,26.345944434970445,0.021486892995272882,0.029812183245553014,5,tcrdist,50.00,3,4,gliph_HQ,5.0
6,371,362,75.55332712556407,51.24991046486641,75.5498244859947,44.9021399397037,0.19342359767891681,0.2561912894961571,6,tcrdist,50.00,2,4,gliph_HQ,
0,103,99,71.7140605973784,51.24991046486641,71.71717171717172,29.210620559515284,0.1289490651192779,0.1799280287884846,6,tcrdist,50.00,3,4,gliph_HQ,6.0
7,403,395,74.79587451654491,41.11875089528721,74.79587451654491,44.258734924354236,0.15040825096691018,0.20114942528735633,7,tcrdist,50.00,2,4,gliph_HQ,
0,117,112,70.69904025211288,41.11875089528721,70.69904025211288,28.94248012405777,0.10743446497636441,0.1520064856100527,7,tcrdist,50.00,3,4,gliph_HQ,7.0
8,350,342,75.9131929522991,50.55865921787709,75.90974212034384,44.92564051313987,0.24355300859598855,0.32102728731942215,8,tcrdist,50.00,2,4,gliph_HQ,
0,104,101,72.38934250107434,50.55865921787709,72.39255014326648,30.518982496143778,0.17908309455587393,0.24752475247524752,8,tcrdist,50.00,3,4,gliph_HQ,8.0
9,357,350,76.15875062683574,41.557418153162835,76.15875062683574,44.597081799572074,0.16476824987463284,0.21645021645021645,9,tcrdist,50.00,2,4,gliph_HQ,
0,98,95,72.44788308618097,41.557418153162835,72.44788308618097,28.277124514767653,0.1074575542660649,0.148397309062129,9,tcrdist,50.00,3,4,gliph_HQ,9.0
10,387,378,76.40779481301045,49.706261642069066,76.40779481301045,44.4849583131467,0.17910875483593638,0.23465365121081283,10,tcrdist,50.00,2,4,gliph_HQ,
0,111,108,72.45307350623298,49.706261642069066,72.45307350623298,28.51962943412407,0.10746525290156182,0.14848544842605424,10,tcrdist,50.00,3,4,gliph_HQ,10.0
