,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,fold,method,eps,minsize,spike_x,label_reference,index
1,184,126,5.984400215169446,0.12103281334050565,5.984400215169446,66.38198757763975,2.461000537923615,41.12359550561798,1,tcrdist,18.00,2,2,gliph_HQ,
0,40,18,2.1113501882732653,0.12103281334050565,2.1113501882732653,79.10714285714286,1.465841850457235,69.4267515923567,1,tcrdist,18.00,3,2,gliph_HQ,1.0
2,223,165,7.166868360898212,0.12101653892698669,7.154384077461001,62.84326286568439,2.4072081764389455,33.64661654135338,2,tcrdist,18.00,2,2,gliph_HQ,
0,48,27,2.4606696248487294,0.12101653892698669,2.4475524475524475,70.0843253968254,1.3851533082302314,56.59340659340659,2,tcrdist,18.00,3,2,gliph_HQ,2.0
3,218,160,7.00645508337816,0.12103281334050565,7.00645508337816,63.64041794087666,2.528240989779451,36.08445297504799,3,tcrdist,18.00,2,2,gliph_HQ,
0,44,23,2.326519634211942,0.12103281334050565,2.326519634211942,74.40025252525253,1.506186121570737,64.73988439306359,3,tcrdist,18.00,3,2,gliph_HQ,3.0
4,205,147,6.496301277740417,0.121049092131809,6.496301277740417,64.95934959349593,2.5285810356422327,38.923395445134574,4,tcrdist,18.00,2,2,gliph_HQ,
0,40,19,2.057834566240753,0.121049092131809,2.057834566240753,79.16666666666667,1.5063887020847344,73.20261437908496,4,tcrdist,18.00,3,2,gliph_HQ,4.0
5,195,137,6.349206349206349,0.12106537530266344,6.349206349206349,65.26129426129427,2.5020177562550443,39.40677966101695,5,tcrdist,18.00,2,2,gliph_HQ,
0,42,20,2.2329835889157925,0.12106537530266344,2.2329835889157925,76.80839002267574,1.5065913370998116,67.46987951807229,5,tcrdist,18.00,3,2,gliph_HQ,5.0
6,210,152,6.819098856758575,0.121049092131809,6.819098856758575,63.884164777021915,2.340282447881641,34.319526627218934,6,tcrdist,18.00,2,2,gliph_HQ,
0,44,22,2.3537323470073974,0.121049092131809,2.3537323470073974,74.21987734487735,1.3449899125756557,57.142857142857146,6,tcrdist,18.00,3,2,gliph_HQ,6.0
7,183,125,5.959106806564433,0.12106537530266344,5.959106806564433,66.60681759042414,2.4482109227871938,41.08352144469526,7,tcrdist,18.00,2,2,gliph_HQ,
0,39,18,2.0850147968792037,0.12106537530266344,2.0850147968792037,79.20634920634922,1.425881086898036,68.38709677419355,7,tcrdist,18.00,3,2,gliph_HQ,7.0
8,191,133,6.188618323691645,0.12108166285483654,6.1633696676086664,66.2478184991274,2.5299421343022472,41.048034934497814,8,tcrdist,18.00,2,2,gliph_HQ,
0,42,20,2.179469931387058,0.12108166285483654,2.1800565199838515,77.46031746031747,1.5071995693715516,69.1358024691358,8,tcrdist,18.00,3,2,gliph_HQ,8.0
9,207,149,6.5635507733692,0.121049092131809,6.5635507733692,64.62962962962963,2.488231338264963,37.90983606557377,9,tcrdist,18.00,2,2,gliph_HQ,
0,41,20,2.098184263618023,0.121049092131809,2.098184263618023,77.52032520325204,1.4660390047074647,69.87179487179488,9,tcrdist,18.00,3,2,gliph_HQ,9.0
10,205,147,6.5536266989638,0.12111425111021397,6.5536266989638,64.648470770422,2.3415421881308034,35.728952772073924,10,tcrdist,18.00,2,2,gliph_HQ,
0,42,21,2.1665993809716055,0.12111425111021397,2.1665993809716055,76.26039304610734,1.3187996232001076,60.869565217391305,10,tcrdist,18.00,3,2,gliph_HQ,10.0
