,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,fold,method,eps,minsize,spike_x,label_reference,index
1,150,125,2.270610987751594,0.042976864121481266,2.256608639587363,60.166666666666664,0.5157962604771116,22.857142857142858,1,tcrdist,10.00,2,4,gliph_HQ,
0,11,8,0.2793496167896283,0.042976864121481266,0.2793896410917687,79.54545454545456,0.18625976072784584,66.66666666666667,1,tcrdist,10.00,3,4,gliph_HQ,1.0
2,155,130,2.3570712136409226,0.035821750967187274,2.343078245915735,59.61290322580645,0.5159071367153912,22.01834862385321,2,tcrdist,10.00,2,4,gliph_HQ,
0,13,10,0.3223957587046855,0.035821750967187274,0.32244196044711954,72.30769230769232,0.18629979936944682,57.77777777777778,2,tcrdist,10.00,3,4,gliph_HQ,2.0
3,158,133,2.4210300121767783,0.05013967480839481,2.407221664994985,59.16214587100663,0.5158332139274968,21.428571428571427,3,tcrdist,10.00,2,4,gliph_HQ,
0,16,13,0.3867917770933314,0.05013967480839481,0.38687491044562256,65.47619047619048,0.18627310502937383,48.148148148148145,3,tcrdist,10.00,3,4,gliph_HQ,3.0
4,165,141,2.535634983167395,0.07162810686913545,2.535634983167395,58.292929292929294,0.5013967480839482,19.774011299435028,4,tcrdist,10.00,2,4,gliph_HQ,
0,14,11,0.3724661557195043,0.07162810686913545,0.3724661557195043,69.16666666666667,0.18623307785975216,50.0,4,tcrdist,10.00,3,4,gliph_HQ,4.0
5,166,142,2.5137864355797466,0.028647138867005657,2.5139664804469275,58.13253012048193,0.5013608365563673,19.943019943019944,5,tcrdist,10.00,2,4,gliph_HQ,
0,17,14,0.37957458998782495,0.028647138867005657,0.37960177624982094,64.70588235294117,0.186219739292365,49.056603773584904,5,tcrdist,10.00,3,4,gliph_HQ,5.0
6,142,117,2.177494448821718,0.02865124274765418,2.16347875922344,60.2112676056338,0.5157962604771116,23.841059602649008,6,tcrdist,10.00,2,4,gliph_HQ,
0,16,13,0.3724661557195043,0.02865124274765418,0.37251952145569167,65.625,0.18625976072784584,50.0,6,tcrdist,10.00,3,4,gliph_HQ,6.0
7,158,134,2.392207420140381,0.028649190660363845,2.392207420140381,58.70253164556962,0.5013608365563673,20.95808383233533,7,tcrdist,10.00,2,4,gliph_HQ,
0,15,12,0.3437902879243661,0.028649190660363845,0.3437902879243661,68.33333333333334,0.186219739292365,54.166666666666664,7,tcrdist,10.00,3,4,gliph_HQ,7.0
8,147,123,2.256123764503653,0.035811488325454804,2.2421203438395416,59.965986394557824,0.5157593123209169,23.003194888178914,8,tcrdist,10.00,2,4,gliph_HQ,
0,14,11,0.3509525855894571,0.035811488325454804,0.3510028653295129,68.92857142857143,0.18624641833810887,53.06122448979592,8,tcrdist,10.00,3,4,gliph_HQ,8.0
9,152,128,2.342574683000215,0.05731069560856795,2.342574683000215,58.85416666666667,0.5014685865749695,21.406727828746178,9,tcrdist,10.00,2,4,gliph_HQ,
0,16,13,0.39401103230890466,0.05731069560856795,0.39401103230890466,65.36458333333334,0.18625976072784584,47.27272727272727,9,tcrdist,10.00,3,4,gliph_HQ,9.0
10,159,135,2.4287147155752975,0.035821750967187274,2.4287147155752975,58.511530398322854,0.5015045135406219,20.64896755162242,10,tcrdist,10.00,2,4,gliph_HQ,
0,15,12,0.36538185986531024,0.035821750967187274,0.36538185986531024,66.8888888888889,0.18627310502937383,50.98039215686274,10,tcrdist,10.00,3,4,gliph_HQ,10.0
