,index,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,method,eps,minsize,spike_x,label_reference,fold
0,tcrdist,66,11,20.242024202420243,0.9900990099009901,20.242024202420243,97.72727272727273,19.58195819581958,96.73913043478261,tcrdist,16.00,2,0,gliph_HQ,0
0,tcrdist,26,7,11.441144114411442,0.9900990099009901,11.441144114411442,100.0,11.441144114411442,100.0,tcrdist,16.00,3,0,gliph_HQ,0
