,index,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,method,eps,minsize,spike_x,label_reference,fold
0,tcrdist,84,14,53.79537953795379,5.83058305830583,53.79537953795379,83.07316968835815,26.402640264026402,49.079754601226995,tcrdist,46.00,2,0,gliph_HQ,0
0,tcrdist,40,10,44.114411441144114,5.83058305830583,44.114411441144114,83.20365634555209,20.022002200220022,45.38653366583541,tcrdist,46.00,3,0,gliph_HQ,0
