,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,fold,method,eps,minsize,spike_x,label_reference,index
1,1331,1270,38.548621190130625,5.329462989840349,38.548621190130625,45.00418229935362,0.737300435413643,1.9126506024096386,1,tcrdist,34.00,2,5,gliph_HQ,
0,395,355,27.680696661828737,5.329462989840349,27.680696661828737,30.634345925163736,0.5050798258345428,1.8246644295302012,1,tcrdist,34.00,3,5,gliph_HQ,1.0
2,1256,1198,39.30790222377054,5.61458514776752,39.304378121008014,44.17450148833216,0.5574265474393219,1.4182301669375093,2,tcrdist,34.00,2,5,gliph_HQ,
0,415,375,29.541891656505836,5.61458514776752,29.53780048774823,30.441382817699242,0.3716176982928812,1.2581089050520935,2,tcrdist,34.00,3,5,gliph_HQ,2.0
3,1330,1272,39.2510885341074,5.532656023222061,39.24756154203437,44.28374686254838,0.8708778448676265,2.2189349112426036,3,tcrdist,34.00,2,5,gliph_HQ,
0,436,397,28.870827285921624,5.532656023222061,28.86669763121226,30.498585612819596,0.6618671620993962,2.2928399034593725,3,tcrdist,34.00,3,5,gliph_HQ,3.0
4,1354,1297,39.82701573111975,5.195332907644976,39.82352258214327,44.6027852143209,0.7082317427145013,1.7784256559766765,4,tcrdist,34.00,2,5,gliph_HQ,
0,413,376,28.902304521971324,5.195332907644976,28.903982352258215,30.00525709489227,0.4934401486125624,1.7071701144808193,4,tcrdist,34.00,3,5,gliph_HQ,4.0
5,1318,1258,38.33517153305857,4.928310210715737,38.331591779867644,44.80984092412449,0.4876349703935911,1.2721490231712858,5,tcrdist,34.00,2,5,gliph_HQ,
0,401,363,27.689092703314564,4.928310210715737,27.690700104493207,30.447307576050054,0.2612330198537095,0.9433962264150944,5,tcrdist,34.00,3,5,gliph_HQ,5.0
6,1276,1222,39.05143387902009,5.189829327760362,39.04435671156526,44.767974202872225,0.4993032977241059,1.278810408921933,6,tcrdist,34.00,2,5,gliph_HQ,
0,388,353,28.741437362127016,5.189829327760362,28.73316302833256,30.474059491920006,0.29029261495587555,1.0103051121438675,6,tcrdist,34.00,3,5,gliph_HQ,6.0
7,1320,1263,39.49033493933941,4.812213385963894,39.483309143686505,44.77099777970861,0.5689404934687954,1.4409645640347009,7,tcrdist,34.00,2,5,gliph_HQ,
0,402,366,28.832646427120217,4.812213385963894,28.830188679245282,30.342579774167575,0.34252539912917274,1.1880789367700362,7,tcrdist,34.00,3,5,gliph_HQ,7.0
8,1325,1271,38.660242642363734,4.835432750914262,38.656681760130034,44.68445754924258,0.6327644258678742,1.6368824147769936,8,tcrdist,34.00,2,5,gliph_HQ,
0,405,370,27.97933476519417,4.835432750914262,27.975153837222802,30.510879636410902,0.43538836642284917,1.5563394895206475,8,tcrdist,34.00,3,5,gliph_HQ,8.0
9,1319,1259,38.26056665118439,5.29493729679517,38.256981942750976,44.91795244212987,0.801254136909946,2.0943997571710424,9,tcrdist,34.00,2,5,gliph_HQ,
0,398,357,27.56618671620994,5.29493729679517,27.56778726122046,31.022058470274615,0.6096498867793068,2.211457455770851,9,tcrdist,34.00,3,5,gliph_HQ,9.0
10,1273,1218,38.47985135292068,4.842643130879108,38.47985135292068,45.019213311109056,0.6154918127975845,1.5995171269050852,10,tcrdist,34.00,2,5,gliph_HQ,
0,373,340,28.0281035884334,4.842643130879108,28.0281035884334,30.18621593844993,0.3716176982928812,1.3258752848560182,10,tcrdist,34.00,3,5,gliph_HQ,10.0
