,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,fold,method,eps,minsize,spike_x,label_reference,index
1,942,914,48.62119013062409,13.364296081277214,48.62119013062409,44.86344269420446,0.3018867924528302,0.6211922112053518,1,ismart,6.00,2,5,gliph_HQ,
0,277,261,40.899854862119014,13.364296081277214,40.899854862119014,30.004920642384867,0.13933236574746008,0.34086067319982954,1,ismart,6.00,3,5,gliph_HQ,1.0
2,963,937,49.068106601637346,12.820066190559135,49.06514922773197,45.15800829903441,0.3716176982928812,0.7574860930287608,2,ismart,6.00,2,5,gliph_HQ,
0,258,246,40.88137955060094,12.820066190559135,40.87794681221693,29.21380617042689,0.20903495528974567,0.5114362835630061,2,ismart,6.00,3,5,gliph_HQ,2.0
3,969,943,48.38896952104499,13.399129172714078,48.38597306084533,44.4046260114071,0.29029261495587555,0.5999520038396928,3,ismart,6.00,2,5,gliph_HQ,
0,288,274,40.48185776487663,13.399129172714078,40.47840222944728,29.09056460088015,0.15095215977705528,0.3729202524383247,3,ismart,6.00,3,5,gliph_HQ,3.0
4,926,900,49.27729726591978,13.438207465025831,49.274352722628585,44.534445866341756,0.24962266341576686,0.506776664702416,4,ismart,6.00,2,5,gliph_HQ,
0,276,263,41.73100365704998,13.438207465025831,41.73342621618484,29.488756783450942,0.11610356437942645,0.27831895352073477,4,ismart,6.00,3,5,gliph_HQ,4.0
5,941,913,48.62715504730946,13.304696116561212,48.6241727621038,44.44406310688553,0.2728433762916522,0.5611940298507463,5,ismart,6.00,2,5,gliph_HQ,
0,267,252,40.802229059035234,13.304696116561212,40.798792522930455,28.171772972207076,0.1335190990363404,0.3273089511882738,5,ismart,6.00,3,5,gliph_HQ,5.0
6,964,932,48.65900383141762,13.218390804597702,48.653042266604736,44.687455497263215,0.4006038086391082,0.823585581284316,6,ismart,6.00,2,5,gliph_HQ,
0,297,281,40.91489608730988,13.218390804597702,40.908035299581975,30.23133703488799,0.2264282396655829,0.5536626916524702,6,ismart,6.00,3,5,gliph_HQ,6.0
7,949,919,48.09310965345098,13.258257386660475,48.087082728592165,44.49078430865397,0.39477503628447025,0.8209585898828927,7,ismart,6.00,2,5,gliph_HQ,
0,290,273,40.442328902304524,13.258257386660475,40.43541364296081,29.73018727211248,0.24383164005805516,0.6030150753768844,7,ismart,6.00,3,5,gliph_HQ,7.0
8,1003,971,48.952226156614614,12.8693330237418,48.94926274236619,44.989755696816374,0.45280390107976315,0.9251571581069862,8,ismart,6.00,2,5,gliph_HQ,
0,278,264,40.535206362105995,12.8693330237418,40.53175432485777,28.68606102124758,0.24381748519679555,0.6016330038676407,8,ismart,6.00,3,5,gliph_HQ,8.0
9,955,920,49.13492800743149,13.579888527635857,49.13197468501423,44.882805904619524,0.39482087905707486,0.8035925313164737,9,ismart,6.00,2,5,gliph_HQ,
0,279,261,41.28541569902462,13.579888527635857,41.28200661905591,29.43756142979085,0.19741043952853743,0.4781997187060478,9,ismart,6.00,3,5,gliph_HQ,9.0
10,967,937,49.007083962373706,12.983393334107538,49.007083962373706,44.78697654990972,0.37742422482870747,0.7702334399810404,10,ismart,6.00,2,5,gliph_HQ,
0,286,270,41.09859482057833,12.983393334107538,41.09859482057833,29.75177036280663,0.20322842875391942,0.49455984174085066,10,ismart,6.00,3,5,gliph_HQ,10.0
