,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,fold,method,eps,minsize,spike_x,label_reference,index
1,730,672,22.501635972702626,1.0002804524633075,22.48714352501169,47.177192715838835,1.4305750350631137,6.361746361746362,1,ismart,6.50,2,3,gliph_HQ,
0,236,204,13.265401514443301,1.0002804524633075,13.249181860682562,35.75996051933199,0.9443665264142123,7.127734650670431,1,ismart,6.50,3,3,gliph_HQ,1.0
2,776,716,23.04169003552066,0.4299869134417648,23.04169003552066,46.95547805065678,1.4114787810805758,6.125760649087221,2,ismart,6.50,2,3,gliph_HQ,
0,244,207,13.095905776780707,0.4299869134417648,13.095905776780707,35.604307243072384,0.981491867638811,7.494646680942184,2,ismart,6.50,3,3,gliph_HQ,2.0
3,746,687,22.822429906542055,0.6542056074766355,22.822429906542055,46.9059066540562,1.439252336448598,6.306306306306307,3,ismart,6.50,2,3,gliph_HQ,
0,238,203,13.327102803738319,0.6542056074766355,13.327102803738319,35.049606571117344,0.9719626168224299,7.293127629733521,3,ismart,6.50,3,3,gliph_HQ,3.0
4,723,666,22.721749696233292,0.5608000747733433,22.721749696233292,46.64960252270883,1.3459201794560238,5.9234882764294525,4,ismart,6.50,2,3,gliph_HQ,
0,235,200,13.599401813253575,0.5608000747733433,13.599401813253575,35.011330314546754,0.9346667912889055,6.8728522336769755,4,ismart,6.50,3,3,gliph_HQ,4.0
5,733,672,23.2803738317757,0.719626168224299,23.2803738317757,47.2524453522945,1.3271028037383177,5.700521878763549,5,ismart,6.50,2,3,gliph_HQ,
0,231,195,13.897196261682243,0.719626168224299,13.897196261682243,35.87031360706433,0.8598130841121495,6.186953597848016,5,ismart,6.50,3,3,gliph_HQ,5.0
6,778,727,24.077016543602205,1.5608935414524723,24.077016543602205,47.10469840604666,1.523506869800916,6.327639751552795,6,ismart,6.50,2,3,gliph_HQ,
0,228,200,13.795681839424246,1.5608935414524723,13.795681839424246,34.63796210484344,1.0561734741564632,7.6558265582655824,6,ismart,6.50,3,3,gliph_HQ,6.0
7,755,700,23.091299878516026,1.2522194187459117,23.091299878516026,47.30971037563346,1.3643584711709187,5.908539053014974,7,ismart,6.50,2,3,gliph_HQ,
0,228,196,13.241753107186245,1.2522194187459117,13.241753107186245,35.60890935790901,0.897112419400056,6.774876499647142,7,ismart,6.50,3,3,gliph_HQ,7.0
8,713,651,21.85133239831697,0.35530621785881256,21.844024686740227,47.3124262970314,1.542921264260333,7.063356164383562,8,ismart,6.50,2,3,gliph_HQ,
0,228,192,12.781673679289387,0.35530621785881256,12.773517860482514,35.67438574466396,1.0379652141387694,8.125915080527086,8,ismart,6.50,3,3,gliph_HQ,8.0
9,723,665,22.506776334236843,1.4487335264978036,22.49953262292017,47.567133399482266,1.168442699570013,5.19318653926049,9,ismart,6.50,2,3,gliph_HQ,
0,219,187,13.085335078044677,1.4487335264978036,13.086558235184146,35.80382396267433,0.6730229949523275,5.142857142857143,9,ismart,6.50,3,3,gliph_HQ,9.0
10,748,692,22.946069726142632,1.4300401906720255,22.946069726142632,47.78660665570565,1.4113468548462473,6.1507128309572305,10,ismart,6.50,2,3,gliph_HQ,
0,218,187,13.038601738480232,1.4300401906720255,13.038601738480232,36.212760451687274,0.9066267875502383,6.953405017921147,10,ismart,6.50,3,3,gliph_HQ,10.0
