,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,fold,method,eps,minsize,spike_x,label_reference,index
1,793,729,14.540505694434495,0.21488432060740634,14.528261336771974,50.35939155422131,1.5473887814313345,10.650887573964496,1,ismart,7.00,2,4,gliph_HQ,
0,184,161,5.816202277773798,0.21488432060740634,5.8170356042696465,39.320638600529904,0.9169711297370872,15.763546798029557,1,ismart,7.00,3,4,gliph_HQ,1.0
2,782,718,14.120934231265224,0.17194440464249894,14.108627113786184,50.485887372076625,1.3757523645743766,9.751142712036566,2,ismart,7.00,2,4,gliph_HQ,
0,170,144,5.351769594497779,0.17194440464249894,5.352536543422184,39.882140735081904,0.7881914588707366,14.725568942436412,2,ismart,7.00,3,4,gliph_HQ,2.0
3,792,730,14.332784184514002,0.2077215099204928,14.321536036681472,50.31928988521381,1.3254047857859292,9.254627313656828,3,ismart,7.00,2,4,gliph_HQ,
0,180,156,5.565503903731824,0.2077215099204928,5.566700100300903,40.01598660605187,0.7522567703109327,13.513513513513514,3,ismart,7.00,3,4,gliph_HQ,3.0
4,796,734,14.733901582981161,0.16474464579901152,14.733901582981161,49.87387687057374,1.4540505694434496,9.868740884783666,4,ismart,7.00,2,4,gliph_HQ,
0,187,165,6.0095981663204645,0.16474464579901152,6.0095981663204645,37.96580742768288,0.8380488503688848,13.945172824791419,4,ismart,7.00,3,4,gliph_HQ,4.0
5,804,742,14.574231898589128,0.1575592637685311,14.575275748460106,50.239952488086814,1.5184071049992838,10.417690417690418,5,ismart,7.00,2,4,gliph_HQ,
0,179,156,5.62200100264986,0.1575592637685311,5.622403667096404,39.345931845931844,0.916774101131643,16.305732484076433,5,ismart,7.00,3,4,gliph_HQ,5.0
6,800,736,14.483203208939187,0.18623307785975216,14.470950641163407,50.65641754079254,1.5832079661866896,10.94059405940594,6,ismart,7.00,2,4,gliph_HQ,
0,173,150,5.501038607549602,0.18623307785975216,5.501826778422523,40.02967648921406,0.9527903144924421,17.317708333333332,6,ismart,7.00,3,4,gliph_HQ,6.0
7,731,669,13.26457527574846,0.15757054863200115,13.26457527574846,51.06176432894466,1.4252972353531013,10.745140388768899,7,ismart,7.00,2,4,gliph_HQ,
0,151,128,4.956309984242945,0.15757054863200115,4.956309984242945,41.23277963217581,0.8236642314854605,16.61849710982659,7,ismart,7.00,3,4,gliph_HQ,7.0
8,771,708,14.052428018908467,0.16473284629709212,14.040114613180515,50.367562192126556,1.4469914040114613,10.306122448979592,8,ismart,7.00,2,4,gliph_HQ,
0,177,151,5.543618392780404,0.16473284629709212,5.544412607449857,39.73666920977164,0.8595988538681948,15.503875968992247,8,ismart,7.00,3,4,gliph_HQ,8.0
9,785,723,14.49244215201662,0.20775127158105883,14.49244215201662,50.05039541971236,1.4470950641163407,9.985170538803757,9,ismart,7.00,2,4,gliph_HQ,
0,186,163,5.91016548463357,0.20775127158105883,5.91016548463357,38.92236776599031,0.8453327602263773,14.303030303030303,9,ismart,7.00,3,4,gliph_HQ,9.0
10,821,761,14.436165639776473,0.11462960309499928,14.436165639776473,50.31201965580772,1.4973491904284282,10.372208436724566,10,ismart,7.00,2,4,gliph_HQ,
0,176,154,5.194153890242155,0.11462960309499928,5.194153890242155,39.8077735080576,0.9098724745665568,17.517241379310345,10,ismart,7.00,3,4,gliph_HQ,10.0
