,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,fold,method,eps,minsize,spike_x,label_reference,index
1,191,128,13.998082454458293,0.62320230105465,13.977463438024454,65.12719828164855,5.730040757612083,40.99485420240137,1,ismart,6.50,2,1,gliph_HQ,
0,61,30,7.766059443911793,0.62320230105465,7.7439462958523135,69.49663724253885,4.099736274274754,52.94117647058823,1,ismart,6.50,3,1,gliph_HQ,1.0
2,197,136,14.186436616343158,0.5751258087706685,14.186436616343158,64.30681186892781,5.703330936975797,40.2027027027027,2,ismart,6.50,2,1,gliph_HQ,
0,62,29,7.716271267673137,0.5751258087706685,7.716271267673137,71.26519255127063,4.265516415049126,55.27950310559006,2,ismart,6.50,3,1,gliph_HQ,2.0
3,185,123,14.066618739515937,0.5511622334052241,14.04602109300096,64.18956174219332,4.961649089165868,35.32423208191126,3,ismart,6.50,2,1,gliph_HQ,
0,64,29,8.267433501078362,0.5511622334052241,8.245445829338447,69.92295191102757,3.667305848513902,44.47674418604651,3,ismart,6.50,3,1,gliph_HQ,3.0
4,184,124,13.950143815915627,0.551294343240652,13.950143815915627,64.67218771566598,5.608820709491851,40.20618556701031,4,ismart,6.50,2,1,gliph_HQ,
0,60,29,8.00575263662512,0.551294343240652,8.00575263662512,69.994708994709,4.170661553211889,52.09580838323353,4,ismart,6.50,3,1,gliph_HQ,4.0
5,180,120,13.902205177372963,0.62320230105465,13.902205177372963,64.67371420002999,5.24928092042186,37.758620689655174,5,ismart,6.50,2,1,gliph_HQ,
0,60,31,8.149568552253116,0.62320230105465,8.149568552253116,67.3544759334233,3.7152444870565677,45.588235294117645,5,ismart,6.50,3,1,gliph_HQ,5.0
6,191,130,15.056341404938864,0.6473267801486454,15.056341404938864,62.61634937682058,5.034763845600575,33.439490445859875,6,ismart,6.50,2,1,gliph_HQ,
0,69,35,9.206425317669623,0.6473267801486454,9.206425317669623,65.35830044888016,3.7401102853032846,40.625,6,ismart,6.50,3,1,gliph_HQ,6.0
7,190,128,14.313114361064493,0.5993766482857827,14.292565947242206,64.54853801169591,6.091127098321343,42.61744966442953,7,ismart,6.50,2,1,gliph_HQ,
0,60,28,8.079597218892353,0.5993766482857827,8.057553956834532,69.40370370370371,4.556354916067146,56.54761904761905,7,ismart,6.50,3,1,gliph_HQ,7.0
8,208,149,15.463917525773196,0.6233517142172141,15.463917525773196,61.968145369587674,5.3224646367777515,34.41860465116279,8,ismart,6.50,2,1,gliph_HQ,
0,63,30,8.511148405658115,0.6233517142172141,8.511148405658115,68.08530534721011,4.02781107648046,47.32394366197183,8,ismart,6.50,3,1,gliph_HQ,8.0
9,213,155,15.723873441994247,0.7190795781399808,15.723873441994247,61.67206945375959,5.225311601150527,33.23170731707317,9,ismart,6.50,2,1,gliph_HQ,
0,70,39,8.868648130393098,0.7190795781399808,8.868648130393098,64.0878684807256,3.7871524448705656,42.7027027027027,9,ismart,6.50,3,1,gliph_HQ,9.0
10,193,130,14.833453151210161,0.5751258087706685,14.833453151210161,64.29034983439128,6.014857416726576,40.54927302100162,10,ismart,6.50,2,1,gliph_HQ,
0,60,30,8.459142104001916,0.5751258087706685,8.459142104001916,67.63395863395864,4.385334291876348,51.8413597733711,10,ismart,6.50,3,1,gliph_HQ,10.0
