,timestamp,step,loss,val_loss,reconstruction_loss,val_reconstruction_loss,kl_loss,val_kl_loss,insert_loss,val_insert_loss
0,2022-10-15 19:13:07.076,0,13.169548988342285,7.130723476409912,13.169548988342285,7.130723476409912,601.6490478515625,625.750244140625,8.544710159301758,5.298926830291748
1,2022-10-15 19:14:32.674,1,5.697608947753906,4.737248420715332,5.697608947753906,4.737248420715332,717.6867065429688,812.1859741210938,4.189302921295166,3.5027832984924316
2,2022-10-15 19:15:58.293,2,4.06156587600708,3.2965409755706787,4.06156587600708,3.2965409755706787,909.464111328125,1001.9944458007812,2.84147572517395,2.323303699493408
3,2022-10-15 19:17:24.006,3,3.211268424987793,2.75494384765625,3.211268424987793,2.75494384765625,1095.361328125,1182.2003173828125,2.1708426475524902,1.93302321434021
4,2022-10-15 19:18:49.647,4,2.7667860984802246,2.4085097312927246,2.7667860984802246,2.4085097312927246,1281.484619140625,1362.76953125,1.8455754518508911,1.6686939001083374
5,2022-10-15 19:20:15.220,5,2.4669911861419678,2.2151741981506348,2.4669911861419678,2.2151741981506348,1455.32666015625,1535.47119140625,1.629720687866211,1.5416795015335083
6,2022-10-15 19:21:40.793,6,2.239809274673462,2.093458414077759,2.239809274673462,2.093458414077759,1614.772705078125,1685.474853515625,1.4690492153167725,1.4654427766799927
7,2022-10-15 19:23:06.253,7,2.065089225769043,2.0504989624023438,2.065089225769043,2.0504989624023438,1764.625244140625,1830.0760498046875,1.344610571861267,1.434374451637268
8,2022-10-15 19:24:31.660,8,1.9205448627471924,1.9721628427505493,1.9205448627471924,1.9721628427505493,1915.5511474609375,1979.0528564453125,1.2395951747894287,1.3665597438812256
9,2022-10-15 19:25:57.018,9,1.79413902759552,1.7921350002288818,1.79413902759552,1.7921350002288818,2048.2138671875,2107.63623046875,1.146867036819458,1.2431074380874634
10,2022-10-15 19:27:22.495,10,1.6838459968566895,1.6326630115509033,1.6838459968566895,1.6326630115509033,2180.8955078125,2241.9677734375,1.0655018091201782,1.1331228017807007
11,2022-10-15 19:28:47.869,11,1.5898135900497437,1.5094088315963745,1.5898135900497437,1.5094088315963745,2311.264892578125,2361.533447265625,0.996714174747467,1.0445966720581055
12,2022-10-15 19:30:13.346,12,1.5092692375183105,1.3963099718093872,1.5092692375183105,1.3963099718093872,2434.191650390625,2494.54150390625,0.9382394552230835,0.9633361101150513
