,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,fold,method,eps,minsize,spike_x,label_reference,index
1,501,422,56.89655172413793,17.52490421455939,56.8866406070361,50.319406007323174,0.9963976393040546,1.752493933674845,1,ismart,5.50,2,3,gliph,
0,139,110,51.348659003831415,17.52490421455939,51.33747221583506,36.40303891848136,0.3679006668199586,0.717060053779504,1,ismart,5.50,3,3,gliph,1.0
2,512,426,57.36725155160524,17.339667458432302,57.36725155160524,50.07790651745549,0.9271320205348249,1.6172146484897085,2,ismart,5.50,2,3,gliph,
0,136,109,51.605240977702856,17.339667458432302,51.605240977702856,35.219765712773615,0.2988276760401502,0.5794947994056464,2,ismart,5.50,3,3,gliph,2.0
3,476,393,56.875813989121276,17.321688500727802,56.875813989121276,50.236743413593025,1.011261778901402,1.778256769500202,3,ismart,5.50,2,3,gliph,
0,134,104,51.635639316632194,17.321688500727802,51.635639316632194,37.03499899156927,0.44434229679000997,0.8606618192610179,3,ismart,5.50,3,3,gliph,3.0
4,500,422,57.301562978853816,17.116150781489427,57.2982913186729,50.46381318379392,0.9118075243276377,1.591760299625468,4,ismart,5.50,2,3,gliph,
0,120,96,51.47870058228624,17.116150781489427,51.47498275994177,34.432554932474645,0.2681786836257758,0.521143537820131,4,ismart,5.50,3,3,gliph,4.0
5,502,427,57.27418984141577,17.382977093388494,57.27091633466136,49.89332632601788,0.9193993257738278,1.6062106813010306,5,ismart,5.50,2,3,gliph,
0,141,112,51.7428943537884,17.382977093388494,51.739197057922155,36.85425401177996,0.36775973030953113,0.7112164765150393,5,ismart,5.50,3,3,gliph,5.0
6,510,426,57.73827765859638,17.330677290836654,57.73827765859638,50.141961131184694,0.9806926141587496,1.699867197875166,6,ismart,5.50,2,3,gliph,
0,145,112,52.14526509347226,17.330677290836654,52.14526509347226,37.05103570278754,0.38308305240576157,0.7352941176470589,6,ismart,5.50,3,3,gliph,6.0
7,511,421,56.80251263980389,17.159491343649456,56.80251263980389,49.51072141109766,0.9728818752872682,1.7132065290705518,7,ismart,5.50,2,3,gliph,
0,161,122,51.44017159491344,17.159491343649456,51.44017159491344,37.26694808118575,0.42132679638425,0.8193058245195889,7,ismart,5.50,3,3,gliph,7.0
8,491,400,56.52207234825261,17.021765787860208,56.51873994021614,50.50943440016141,1.0500498198819652,1.858887381275441,8,ismart,5.50,2,3,gliph,
0,146,110,51.23390557939914,17.021765787860208,51.23016785467924,37.67213897588529,0.42155284739786925,0.8233532934131736,8,ismart,5.50,3,3,gliph,8.0
9,519,427,56.76524670548575,17.637143732761263,56.76193395142135,49.99991763802208,0.8581717876024826,1.5126958400864399,9,ismart,5.50,2,3,gliph,
0,152,115,51.14158749616917,17.637143732761263,51.13784384338365,37.170771408772765,0.26051643552218223,0.5097451274362819,9,ismart,5.50,3,3,gliph,9.0
10,523,431,56.91081826539994,17.414955562365922,56.91081826539994,49.82605211373221,1.1492491572172847,2.0193861066235863,10,ismart,5.50,2,3,gliph,
0,161,130,51.363775666564514,17.414955562365922,51.363775666564514,34.838666183117674,0.42905301869445295,0.8353221957040573,10,ismart,5.50,3,3,gliph,10.0
