,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,fold,method,eps,minsize,spike_x,label_reference,index
1,300,91,13.440613026819923,0.4904214559386973,13.427345187001839,80.68416005291006,8.629675045984058,64.26940639269407,1,ismart,7.00,2,1,gliph,
0,92,18,7.065134099616858,0.4904214559386973,7.050889025137952,88.64400017253278,5.165542611894543,73.26086956521739,1,ismart,7.00,3,1,gliph,1.0
2,301,96,13.668403309837572,0.5056696291756053,13.668403309837572,79.90392774445931,8.289917254060681,60.65022421524664,2,ismart,7.00,2,1,gliph,
0,97,25,7.416487894575544,0.5056696291756053,7.416487894575544,84.54723970187888,4.826846460312596,65.08264462809917,2,ismart,7.00,3,1,gliph,2.0
3,296,87,13.622433343548881,0.4903463070793748,13.60919540229885,80.34108885671385,8.352490421455938,61.373873873873876,3,ismart,7.00,2,1,gliph,
0,99,25,7.585044437634079,0.4903463070793748,7.57088122605364,84.1511343594677,4.919540229885057,64.97975708502024,3,ismart,7.00,3,1,gliph,3.0
4,299,92,13.517241379310345,0.4904214559386973,13.517241379310345,80.63636544614806,8.613026819923371,63.718820861678005,4,ismart,7.00,2,1,gliph,
0,93,21,7.203065134099617,0.4904214559386973,7.203065134099617,87.20723944514268,5.118773946360153,71.06382978723404,4,ismart,7.00,3,1,gliph,4.0
5,296,88,13.425287356321839,0.4904214559386973,13.425287356321839,80.71029735092236,8.64367816091954,64.38356164383562,5,ismart,7.00,2,1,gliph,
0,95,21,7.264367816091954,0.4904214559386973,7.264367816091954,85.68682121971595,5.149425287356322,70.88607594936708,5,ismart,7.00,3,1,gliph,5.0
6,307,100,13.948497854077253,0.49049662783568365,13.935305840870765,79.286733669877,8.539015790280546,61.27612761276128,6,ismart,7.00,2,1,gliph,
0,101,27,7.6333537706928265,0.49049662783568365,7.634523992028208,83.07947759061622,5.089682661352138,66.66666666666667,6,ismart,7.00,3,1,gliph,6.0
7,293,88,13.626609442060087,0.49049662783568365,13.61336808217078,80.41255743687483,8.523685420818643,62.612612612612615,7,ismart,7.00,2,1,gliph,
0,106,31,7.893930104230534,0.49049662783568365,7.879809903418672,81.23471065098425,5.089682661352138,64.59143968871595,7,ismart,7.00,3,1,gliph,7.0
8,296,89,13.672593500919682,0.5364806866952789,13.672593500919682,79.9242546117546,8.491722869405272,62.10762331838565,8,ismart,7.00,2,1,gliph,
0,98,25,7.602697731453096,0.5364806866952789,7.602697731453096,83.75080984774861,5.088902513795218,66.93548387096774,8,ismart,7.00,3,1,gliph,8.0
9,319,112,14.268199233716475,0.4904214559386973,14.268199233716475,78.39481639050604,8.475095785440613,59.3984962406015,9,ismart,7.00,2,1,gliph,
0,95,24,7.402298850574713,0.4904214559386973,7.402298850574713,84.82048872180451,4.950191570881226,66.87370600414079,9,ismart,7.00,3,1,gliph,9.0
10,305,97,13.852283174992339,0.4903463070793748,13.852283174992339,79.91520296643247,8.473797119215446,61.17256637168141,10,ismart,7.00,2,1,gliph,
0,95,22,7.416487894575544,0.4903463070793748,7.416487894575544,86.04354636591478,4.9800796812749,67.14876033057851,10,ismart,7.00,3,1,gliph,10.0
