,index,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,method,eps,minsize,spike_x,label_reference,fold
0,ismart,231,15,43.439607602697734,8.920907418761496,43.439607602697734,79.37930606674001,11.312078479460453,26.040931545518703,ismart,6.00,2,0,gliph,0
0,ismart,78,13,34.05885959534028,8.920907418761496,34.05885959534028,75.46948335149928,5.4261189454322505,15.931593159315932,ismart,6.00,3,0,gliph,0
