,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,fold,method,eps,minsize,spike_x,label_reference,index
1,67,32,1.4403922770456634,0.04086219225661457,1.4303228442991418,83.58208955223881,0.9807928075194116,68.57142857142857,1,ismart,8.00,2,2,gliph,
0,6,3,0.19409541321891918,0.04086219225661457,0.19411524315488354,100.0,0.19411524315488354,100.0,1,ismart,8.00,3,2,gliph,1.0
2,72,37,1.5526046986721145,0.04085801838610827,1.5425477576872,80.78703703703704,0.9602615180304424,62.25165562913907,2,ismart,8.00,2,2,gliph,
0,7,4,0.2247191011235955,0.04085801838610827,0.22474205741138012,95.23809523809526,0.19409541321891918,86.36363636363636,2,ismart,8.00,3,2,gliph,2.0
3,75,41,1.6140565941362754,0.04086219225661457,1.6140565941362754,79.11111111111111,0.9704770660945959,60.12658227848101,3,ismart,8.00,2,2,gliph,
0,7,4,0.22474205741138012,0.04086219225661457,0.22474205741138012,90.47619047619047,0.19409541321891918,86.36363636363636,3,ismart,8.00,3,2,gliph,3.0
4,72,38,1.5427053534940744,0.04086636697997548,1.5427053534940744,80.55555555555556,0.9705762157744177,62.913907284768214,4,ismart,8.00,2,2,gliph,
0,6,3,0.19411524315488354,0.04086636697997548,0.19411524315488354,100.0,0.19411524315488354,100.0,4,ismart,8.00,3,2,gliph,4.0
5,68,34,1.4611218963931747,0.040870542556452436,1.4611218963931747,82.3529411764706,0.9706753857157454,66.43356643356644,5,ismart,8.00,2,2,gliph,
0,6,3,0.19413507714314907,0.040870542556452436,0.19413507714314907,100.0,0.19413507714314907,100.0,5,ismart,8.00,3,2,gliph,5.0
6,71,37,1.5324887617490806,0.04086636697997548,1.5324887617490806,80.75117370892019,0.9705762157744177,63.333333333333336,6,ismart,8.00,2,2,gliph,
0,7,4,0.22476501838986515,0.04086636697997548,0.22476501838986515,90.47619047619048,0.19411524315488354,86.36363636363636,6,ismart,8.00,3,2,gliph,6.0
7,63,29,1.3589455400020436,0.040870542556452436,1.3589455400020436,84.92063492063492,0.9706753857157454,71.42857142857143,7,ismart,8.00,2,2,gliph,
0,6,3,0.19413507714314907,0.040870542556452436,0.19413507714314907,100.0,0.19413507714314907,100.0,7,ismart,8.00,3,2,gliph,7.0
8,72,35,1.543020641733088,0.04087471898630697,1.5128283757538588,82.63888888888889,1.001737708269447,66.21621621621621,8,ismart,8.00,2,2,gliph,
0,6,3,0.19415491518495812,0.04087471898630697,0.19421445364407647,100.0,0.19421445364407647,100.0,8,ismart,8.00,3,2,gliph,8.0
9,70,35,1.5018389865140989,0.04086636697997548,1.491774803310514,82.14285714285714,0.9808930213548585,65.75342465753425,9,ismart,8.00,2,2,gliph,
0,6,3,0.19411524315488354,0.04086636697997548,0.19413507714314907,100.0,0.19413507714314907,100.0,9,ismart,8.00,3,2,gliph,9.0
10,69,35,1.5024529844644317,0.04088307440719542,1.5024529844644317,81.40096618357488,0.9709730171708912,64.62585034013605,10,ismart,8.00,2,2,gliph,
0,8,5,0.2555192150449714,0.04088307440719542,0.2555192150449714,83.33333333333334,0.19419460343417824,76.0,10,ismart,8.00,3,2,gliph,10.0
