,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,fold,method,eps,minsize,spike_x,label_reference,index
1,427,404,74.10358565737052,67.49252988047809,74.10197347942477,47.40383432121169,0.18676461433107142,0.25203730152062503,1,tcrvalid,5.43,2,4,tcrvalid,
0,97,95,69.99501992031873,67.49252988047809,69.99315196414119,30.839559331519506,0.0,0.0,1,tcrvalid,5.43,3,4,tcrvalid,1.0
2,428,404,74.14233235788556,67.84758109706743,74.13911202440998,47.622509085475464,0.23662743632853853,0.31916680665210817,2,tcrvalid,5.43,2,4,tcrvalid,
0,102,97,70.08280928958347,67.84758109706743,70.07908338003611,32.67092047630882,0.04981630238495548,0.07108583614714768,2,tcrvalid,5.43,3,4,tcrvalid,2.0
3,483,461,75.31125498007968,67.73530876494024,75.30510585305106,47.36637450584694,0.21170610211706103,0.2811311394079709,3,tcrvalid,5.43,2,4,tcrvalid,
0,105,102,70.6050796812749,67.73530876494024,70.59775840597759,29.790084631657813,0.0,0.0,3,tcrvalid,5.43,3,4,tcrvalid,3.0
4,427,401,74.78212151394422,68.48854581673307,74.780551578161,48.32387642497776,0.23656851148602379,0.31635031635031635,4,tcrvalid,5.43,2,4,tcrvalid,
0,87,83,70.54905378486056,68.48854581673307,70.54722031999005,33.152818775465605,0.04980389715495238,0.0705965407695023,4,tcrvalid,5.43,3,4,tcrvalid,4.0
5,457,431,74.84750404581104,67.92605502303,74.84280644960468,47.205088964854724,0.2552449729191309,0.34104142405589755,5,tcrvalid,5.43,2,4,tcrvalid,
0,119,114,70.6398605751276,67.92605502303,70.64060262715557,32.12374501629082,0.04980389715495238,0.07050321670926236,5,tcrvalid,5.43,3,4,tcrvalid,5.0
6,456,430,74.62649402390439,67.76020916334662,74.62333457850828,47.30449686947433,0.28016436309301457,0.37543801101284835,6,tcrvalid,5.43,2,4,tcrvalid,
0,118,116,70.41832669322709,67.76020916334662,70.41464325737766,32.38008959729062,0.06848462208940356,0.09725906277630415,6,tcrvalid,5.43,3,4,tcrvalid,6.0
7,494,467,74.06162464985995,66.61686896981014,74.06162464985995,47.78922670552563,0.2676626206037971,0.3614052781980165,7,tcrvalid,5.43,2,4,tcrvalid,
0,112,109,69.30594460006225,66.61686896981014,69.30594460006225,31.32033921901484,0.018674136321195144,0.02694449434165619,7,tcrvalid,5.43,3,4,tcrvalid,7.0
8,438,416,74.8708372237784,68.14192343604108,74.86457879335035,47.20771725129385,0.23659797023846585,0.31603459747172324,8,tcrvalid,5.43,2,4,tcrvalid,
0,109,108,70.7749766573296,68.14192343604108,70.76769815080007,30.064038129052374,0.0,0.0,8,tcrvalid,5.43,3,4,tcrvalid,8.0
9,426,403,74.52994645747728,68.12974722948574,74.52836062511675,47.41331393793415,0.28018180686134114,0.37593984962406013,9,tcrvalid,5.43,2,4,tcrvalid,
0,110,109,70.59519362470427,68.12974722948574,70.59336280430857,30.437015795999535,0.018678787124089408,0.026459693067560415,9,tcrvalid,5.43,3,4,tcrvalid,9.0
10,437,417,75.76116057530665,69.27962144324762,75.75965130759651,47.86623445015193,0.18679950186799502,0.24656858716199556,10,tcrvalid,5.43,2,4,tcrvalid,
0,88,85,71.4152294377685,69.27962144324762,71.4134495641345,30.88118698541357,0.0,0.0,10,tcrvalid,5.43,3,4,tcrvalid,10.0
