,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,fold,method,eps,minsize,spike_x,label_reference,index
1,256,96,16.621513944223107,5.402390438247012,16.621513944223107,73.95450572312092,11.155378486055778,67.11409395973155,1,tcrvalid,2.59,2,1,tcrvalid,
0,65,22,10.533864541832669,5.402390438247012,10.533864541832669,75.11313023259925,8.286852589641434,78.66868381240545,1,tcrvalid,2.59,3,1,tcrvalid,1.0
2,262,107,16.762268961121734,5.369662205226259,16.762268961121734,73.7955891966074,11.217335882727852,66.92015209125475,2,tcrvalid,2.59,2,1,tcrvalid,
0,64,24,10.452517527087316,5.369662205226259,10.452517527087316,74.75694327361148,8.253664754620777,78.96341463414635,2,tcrvalid,2.59,3,1,tcrvalid,2.0
3,263,107,16.8578712555768,5.369662205226259,16.8578712555768,73.29651730817801,11.121733588272786,65.97353497164461,3,tcrvalid,2.59,2,1,tcrvalid,
0,66,24,10.579987253027406,5.369662205226259,10.579987253027406,74.65127351592149,8.253664754620777,78.01204819277109,3,tcrvalid,2.59,3,1,tcrvalid,3.0
4,255,96,16.685258964143426,5.402390438247012,16.685258964143426,73.69270266433202,11.04382470119522,66.189111747851,4,tcrvalid,2.59,2,1,tcrvalid,
0,67,22,10.693227091633466,5.402390438247012,10.693227091633466,74.50207730454726,8.239043824701195,77.04918032786885,4,tcrvalid,2.59,3,1,tcrvalid,4.0
5,269,109,17.067729083665338,5.418326693227091,17.067729083665338,72.58556481058122,11.107569721115539,65.07936507936508,5,tcrvalid,2.59,2,1,tcrvalid,
0,68,23,10.661354581673306,5.418326693227091,10.661354581673306,74.63995491244627,8.302788844621514,77.87742899850524,5,tcrvalid,2.59,3,1,tcrvalid,5.0
6,280,123,17.51673573477845,5.387312719158432,17.51673573477845,71.61701119393427,11.204972904048454,63.96724294813467,6,tcrvalid,2.59,2,1,tcrvalid,
0,71,28,10.854319413452343,5.387312719158432,10.854319413452343,71.86990330002246,8.335989799171182,76.79882525697504,6,tcrvalid,2.59,3,1,tcrvalid,6.0
7,252,91,16.480714058017213,5.419190309212624,16.467399968117327,74.7433516918811,11.174876454646899,67.86060019361084,7,tcrvalid,2.59,2,1,tcrvalid,
0,64,19,10.487727127829135,5.419190309212624,10.489399011637175,77.11444728678185,8.321377331420374,79.33130699088146,7,tcrvalid,2.59,3,1,tcrvalid,7.0
8,285,127,17.91520561045585,5.419190309212624,17.91520561045585,70.75369350291952,11.157156518967167,62.27758007117438,8,tcrvalid,2.59,2,1,tcrvalid,
0,75,30,11.22091169907555,5.419190309212624,11.22091169907555,69.5307019777608,8.320051004144087,74.14772727272727,8,tcrvalid,2.59,3,1,tcrvalid,8.0
9,273,115,17.163346613545816,5.402390438247012,17.150143449155244,72.61799884158296,11.348422059292318,66.17100371747212,9,tcrvalid,2.59,2,1,tcrvalid,
0,66,24,10.565737051792828,5.402390438247012,10.551482307937519,74.61687399624462,8.447561364360855,80.06042296072508,9,tcrvalid,2.59,3,1,tcrvalid,9.0
10,263,103,16.96940726577438,5.38559592096877,16.95617529880478,73.04814348174979,10.9800796812749,64.75563909774436,10,tcrvalid,2.59,2,1,tcrvalid,
0,69,24,10.787125557680051,5.38559592096877,10.788844621513944,73.35741645942315,8.159362549800797,75.62776957163959,10,tcrvalid,2.59,3,1,tcrvalid,10.0
