,index,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,method,eps,minsize,spike_x,label_reference,fold
0,tcrvalid,227,21,55.345285524568396,29.05046480743692,55.345285524568396,71.50147365165982,7.403718459495352,13.377324535092981,tcrvalid,4.58,2,0,tcrvalid,0
0,tcrvalid,93,16,46.44754316069057,29.05046480743692,46.44754316069057,65.38531740781482,2.8220451527224437,6.075768406004289,tcrvalid,4.58,3,0,tcrvalid,0
