,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,fold,method,eps,minsize,spike_x,label_reference,index
1,156,63,3.5390625,0.15625,3.516449167773697,82.04156954156954,2.602172384152536,74.0,1,tcrvalid,0.88,2,3,tcrvalid,
0,40,7,1.7265625,0.15625,1.7191529264671408,93.7121212121212,1.6019379542080174,93.18181818181819,1,tcrvalid,0.88,3,3,tcrvalid,1.0
2,165,73,3.6559643777829858,0.15623779392234982,3.6484375,80.29384756657484,2.5703125,70.44967880085653,2,tcrvalid,0.88,2,3,tcrvalid,
0,36,5,1.640496836184673,0.15623779392234982,1.640625,97.18013468013469,1.546875,94.28571428571429,2,tcrvalid,0.88,3,3,tcrvalid,2.0
3,148,56,3.389830508474576,0.15621338748730768,3.3822840181221685,83.77354627354627,2.608967348851742,77.13625866050808,3,tcrvalid,0.88,2,3,tcrvalid,
0,36,5,1.6402405686167305,0.15621338748730768,1.6403686923918137,97.18013468013469,1.5856897359787534,96.66666666666667,3,tcrvalid,0.88,3,3,tcrvalid,3.0
4,164,73,3.679112638650211,0.1562255897516013,3.6715881571752207,79.76718403547672,2.6013592688071245,70.85106382978724,4,tcrvalid,0.88,2,3,tcrvalid,
0,42,10,1.773160443680675,0.1562255897516013,1.765487071322553,90.04329004329004,1.6014373877040857,90.70796460176992,4,tcrvalid,0.88,3,3,tcrvalid,4.0
5,169,78,3.7413106303210184,0.15621338748730768,3.733791595063271,78.88649811726735,2.5699109514138416,68.82845188284519,5,tcrvalid,0.88,2,3,tcrvalid,
0,39,6,1.710536592986019,0.15621338748730768,1.7028589282924542,94.40559440559441,1.5856897359787534,93.11926605504587,5,tcrvalid,0.88,3,3,tcrvalid,5.0
6,160,68,3.60881112326199,0.1562255897516013,3.59375,80.98011363636364,2.609375,72.6086956521739,6,tcrvalid,0.88,2,3,tcrvalid,
0,40,9,1.7341040462427746,0.1562255897516013,1.7265625,91.42045454545453,1.5859375,91.8552036199095,6,tcrvalid,0.88,3,3,tcrvalid,6.0
7,154,63,3.483286472977195,0.15620118712902217,3.483286472977195,82.18713105076742,2.6085598250546704,74.88789237668162,7,tcrvalid,0.88,2,3,tcrvalid,
0,36,5,1.640112464854733,0.15620118712902217,1.640112464854733,97.41161616161617,1.5932521087160263,97.14285714285714,7,tcrvalid,0.88,3,3,tcrvalid,7.0
8,155,64,3.500546960462572,0.16408813877168307,3.500546960462572,82.00251361541685,2.60978277855915,74.55357142857143,8,tcrvalid,0.88,2,3,tcrvalid,
0,36,5,1.6408813877168307,0.16408813877168307,1.6408813877168307,97.5108225108225,1.5939990623534928,97.14285714285714,8,tcrvalid,0.88,3,3,tcrvalid,8.0
9,152,61,3.460396812997969,0.1562255897516013,3.460396812997969,82.44617224880383,2.601156069364162,75.16930022573364,9,tcrvalid,0.88,2,3,tcrvalid,
0,38,7,1.679425089829714,0.1562255897516013,1.679425089829714,94.25837320574163,1.5856897359787534,94.4186046511628,9,tcrvalid,0.88,3,3,tcrvalid,9.0
10,172,80,3.780659271988752,0.1562255897516013,3.773142723224748,78.86715997181113,2.609171158503242,69.1511387163561,10,tcrvalid,0.88,2,3,tcrvalid,
0,39,8,1.7028589282924542,0.1562255897516013,1.702991953753613,92.6961926961927,1.5858136083118506,93.11926605504587,10,tcrvalid,0.88,3,3,tcrvalid,10.0
