,index,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,method,eps,minsize,spike_x,label_reference,fold
0,tcrvalid,211,22,60.95617529880478,37.35059760956175,60.95617529880478,68.9320852780132,6.075697211155378,9.967320261437909,tcrvalid,4.86,2,0,tcrvalid,0
0,tcrvalid,85,16,52.58964143426295,37.35059760956175,52.58964143426295,59.34905874895044,1.8260292164674634,3.4722222222222223,tcrvalid,4.86,3,0,tcrvalid,0
