,timestamp,step,loss,val_loss,reconstruction_loss,val_reconstruction_loss,kl_loss,val_kl_loss,insert_loss,val_insert_loss
0,2022-10-17 17:53:33.267,0,18.155441284179688,12.352547645568848,17.241613388061523,12.161826133728027,32.35527038574219,31.80927848815918,5.942990303039551,4.62195348739624
1,2022-10-17 17:55:16.539,1,10.643698692321777,10.183773040771484,9.983719825744629,9.210071563720703,32.306583404541016,32.97370147705078,3.489407777786255,3.2081470489501953
2,2022-10-17 17:57:00.335,2,8.660867691040039,8.955987930297852,8.029041290283203,8.155237197875977,32.323814392089844,31.199249267578125,2.691345453262329,2.7432548999786377
3,2022-10-17 17:58:45.325,3,7.411828517913818,7.250158309936523,6.8603339195251465,6.867498397827148,32.28233337402344,32.382659912109375,2.2686450481414795,2.399012327194214
4,2022-10-17 18:00:32.013,4,6.618767261505127,6.255401134490967,6.155213832855225,6.25172758102417,32.23918151855469,32.0036735534668,2.016429901123047,2.102114677429199
5,2022-10-17 18:02:20.480,5,6.114635467529297,5.9542036056518555,5.672293186187744,5.941187858581543,32.221553802490234,31.986984252929688,1.823192834854126,2.037564992904663
6,2022-10-17 18:04:10.124,6,5.669464111328125,6.08217191696167,5.288449764251709,5.399871349334717,32.2020263671875,32.68230056762695,1.6712416410446167,1.791736125946045
7,2022-10-17 18:05:59.201,7,5.345005035400391,5.517974376678467,5.005542755126953,5.320353984832764,32.17289352416992,32.1976203918457,1.5626037120819092,1.7242441177368164
8,2022-10-17 18:07:45.257,8,5.082106113433838,5.493625640869141,4.7632927894592285,4.991504669189453,32.168582916259766,32.50212097167969,1.4728010892868042,1.6042929887771606
9,2022-10-17 18:09:29.329,9,4.886974811553955,5.040014266967773,4.569530963897705,4.854055404663086,32.15664291381836,32.18595886230469,1.399646282196045,1.5810790061950684
10,2022-10-17 18:11:14.535,10,4.678475856781006,5.034266471862793,4.385502815246582,4.5892438888549805,32.14956283569336,32.44502258300781,1.33326256275177,1.4481476545333862
11,2022-10-17 18:13:01.922,11,4.543045997619629,5.307886123657227,4.250761032104492,4.30634880065918,32.144683837890625,33.00153732299805,1.2848681211471558,1.3821651935577393
12,2022-10-17 18:14:50.820,12,4.400201797485352,4.81958532333374,4.129210472106934,4.310357570648193,32.137001037597656,32.50922775268555,1.2425674200057983,1.3927031755447388
13,2022-10-17 18:16:38.789,13,4.2939605712890625,4.734836101531982,4.02021598815918,4.16762113571167,32.140045166015625,32.56721496582031,1.203998327255249,1.2492039203643799
14,2022-10-17 18:18:22.996,14,4.188403606414795,4.608432769775391,3.9339537620544434,4.302223205566406,32.12022399902344,32.306209564208984,1.1717493534088135,1.342544436454773
15,2022-10-17 18:20:07.675,15,4.086450576782227,4.929166316986084,3.8472602367401123,3.910123348236084,32.116004943847656,33.01904296875,1.1416246891021729,1.193110466003418
