,index,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,method,eps,minsize,spike_x,label_reference,fold
0,tcrvalid,66,11,21.122112211221122,0.8800880088008801,21.122112211221122,97.53246753246754,19.36193619361936,91.66666666666667,tcrvalid,2.02,2,0,gliph_HQ,0
0,tcrvalid,29,7,12.98129812981298,0.8800880088008801,12.98129812981298,97.83251231527093,11.66116611661166,89.83050847457628,tcrvalid,2.02,3,0,gliph_HQ,0
