,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,fold,method,eps,minsize,spike_x,label_reference,index
1,391,371,49.031737493275955,34.252286175363096,49.031737493275955,46.972456770433325,0.9279182356105433,1.8930041152263375,1,tcrvalid,4.86,2,2,gliph_HQ,
0,119,111,41.71597633136095,34.252286175363096,41.71597633136095,34.170005018818756,0.551371705217859,1.3221541438245727,1,tcrvalid,4.86,3,2,gliph_HQ,1.0
2,457,431,49.93949173053651,33.6291515395993,49.93275954814416,46.811505212511776,0.6589564281871975,1.3211108115394985,2,tcrvalid,4.86,2,2,gliph_HQ,
0,130,117,41.14562323517547,33.6291515395993,41.137708445400754,34.560445247060635,0.3630984400215169,0.88379705400982,2,tcrvalid,4.86,3,2,gliph_HQ,2.0
3,412,390,49.179666487358794,34.22538999462076,49.179666487358794,46.399597382672866,0.4437869822485207,0.9023789991796555,3,tcrvalid,4.86,2,2,gliph_HQ,
0,120,109,41.3259817105971,34.22538999462076,41.3259817105971,33.888617680510166,0.20172135556750942,0.48812235600390497,3,tcrvalid,4.86,3,2,gliph_HQ,3.0
4,418,396,49.10558170813719,33.5305985205111,49.10558170813719,46.84708126960925,0.8607935440484197,1.7534246575342465,4,tcrvalid,4.86,2,2,gliph_HQ,
0,119,109,41.062542030934765,33.5305985205111,41.062542030934765,33.8830249638375,0.5379959650302623,1.3106159895150722,4,tcrvalid,4.86,3,2,gliph_HQ,4.0
5,423,398,48.896959913909065,33.454398708636,48.896959913909065,46.808296357702964,0.44390637610976597,0.9083402146985962,5,tcrvalid,4.86,2,2,gliph_HQ,
0,129,113,40.98735539413506,33.454398708636,40.98735539413506,36.045808986886456,0.20177562550443906,0.49261083743842365,5,tcrvalid,4.86,3,2,gliph_HQ,5.0
6,412,388,50.1546738399462,34.095494283792874,50.1546738399462,46.2386290168217,0.43039677202420984,0.8583690987124464,6,tcrvalid,4.86,2,2,gliph_HQ,
0,130,117,42.5689307330195,34.095494283792874,42.5689307330195,34.61780888408108,0.1882985877605918,0.4424778761061947,6,tcrvalid,4.86,3,2,gliph_HQ,6.0
7,389,364,48.60102232983589,33.31988162496637,48.60102232983589,46.62908721684541,0.48426150121065376,0.997229916897507,7,tcrvalid,4.86,2,2,gliph_HQ,
0,118,104,41.31019639494216,33.31988162496637,41.31019639494216,33.80266887587176,0.16142050040355124,0.39113428943937417,7,tcrvalid,4.86,3,2,gliph_HQ,7.0
8,390,367,48.742096058119195,34.535180949818375,48.728300363342754,47.335300021366145,0.6055712555510698,1.2430939226519337,8,tcrvalid,4.86,2,2,gliph_HQ,
0,108,99,41.15431185254944,34.535180949818375,41.13847396043601,34.82191674382221,0.28259991925716593,0.68717277486911,8,tcrvalid,4.86,3,2,gliph_HQ,8.0
9,390,367,49.011432414256895,34.66039004707465,49.011432414256895,46.75393124233457,0.484196368527236,0.9881965413121054,9,tcrvalid,4.86,2,2,gliph_HQ,
0,117,105,41.66778749159381,34.66039004707465,41.66778749159381,34.47891610692721,0.1882985877605918,0.45205037132709075,9,tcrvalid,4.86,3,2,gliph_HQ,9.0
10,382,354,48.04198627371821,32.64701924370879,48.04198627371821,46.92774941280672,0.6728569506122998,1.4017381553125876,10,tcrvalid,4.86,2,2,gliph_HQ,
0,118,105,40.93661687525232,32.64701924370879,40.93661687525232,34.54576504823869,0.3229713362939039,0.7897334649555775,10,tcrvalid,4.86,3,2,gliph_HQ,10.0
