,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,fold,method,eps,minsize,spike_x,label_reference,index
1,685,632,22.884921005889503,2.533420585210807,22.87050023375409,47.141738068468534,1.1594202898550725,5.069501226492232,1,tcrvalid,3.44,2,3,gliph_HQ,
0,204,172,13.891745349163317,2.533420585210807,13.875642823749416,35.50044400441641,0.7854137447405329,5.660377358490566,1,tcrvalid,3.44,3,3,gliph_HQ,1.0
2,695,644,23.686670405683305,1.4956066554496168,23.686670405683305,45.47538571948255,1.1030099083940923,4.656669297553275,2,tcrvalid,3.44,2,3,gliph_HQ,
0,245,212,15.273882968779212,1.4956066554496168,15.273882968779212,33.49140030628723,0.7664984109179286,5.018359853121175,2,tcrvalid,3.44,3,3,gliph_HQ,2.0
3,698,644,23.64485981308411,1.5233644859813085,23.64485981308411,45.76471731258607,1.2149532710280373,5.138339920948616,3,tcrvalid,3.44,2,3,gliph_HQ,
0,242,209,15.121495327102803,1.5233644859813085,15.121495327102803,33.65195324043421,0.8411214953271028,5.562422744128554,3,tcrvalid,3.44,3,3,gliph_HQ,3.0
4,691,641,23.703149827086644,1.2431068324142442,23.703149827086644,46.54990109970771,1.0748668099822414,4.534700315457413,4,tcrvalid,3.44,2,3,gliph_HQ,
0,212,183,14.749041966538929,1.2431068324142442,14.749041966538929,33.80180028253786,0.682306757640901,4.6261089987325725,4,tcrvalid,3.44,3,3,gliph_HQ,4.0
5,710,657,23.85981308411215,2.6728971962616823,23.85981308411215,46.248267995311686,1.2149532710280373,5.094043887147335,5,tcrvalid,3.44,2,3,gliph_HQ,
0,235,207,14.981308411214954,2.6728971962616823,14.981308411214954,33.55859692200552,0.7663551401869159,5.118601747815231,5,tcrvalid,3.44,3,3,gliph_HQ,5.0
6,712,659,24.22656323020843,2.9442003925600524,24.22656323020843,46.6218778830545,0.9814001308533508,4.050925925925926,6,tcrvalid,3.44,2,3,gliph_HQ,
0,226,195,15.141602018880269,2.9442003925600524,15.141602018880269,34.71140288820711,0.5888400785120105,3.888888888888889,6,tcrvalid,3.44,3,3,gliph_HQ,6.0
7,731,677,23.689374824782732,1.3456686291000841,23.689374824782732,46.74061557315818,1.2054948135688253,5.088757396449704,7,tcrvalid,3.44,2,3,gliph_HQ,
0,226,196,14.251004579011308,1.3456686291000841,14.251004579011308,34.368982229993925,0.7756284459396318,5.442622950819672,7,tcrvalid,3.44,3,3,gliph_HQ,7.0
8,692,643,23.64656381486676,3.2632071061243573,23.639423976061344,46.4309162541857,1.281092201234337,5.419303797468355,8,tcrvalid,3.44,2,3,gliph_HQ,
0,223,195,14.876110331930809,3.2632071061243573,14.86815036469048,33.99190156007401,0.8696465307649149,5.849056603773585,8,tcrvalid,3.44,3,3,gliph_HQ,8.0
9,679,629,23.992896532386204,4.392933919057856,23.98579173677323,46.70949198456307,1.261918115535614,5.2611067809820735,9,tcrvalid,3.44,2,3,gliph_HQ,
0,221,188,15.43134872417983,4.392933919057856,15.432791175920732,35.81785093899695,0.9347541596560105,6.0569351907934585,9,tcrvalid,3.44,3,3,gliph_HQ,9.0
10,705,655,24.34806991307599,3.8414805121974016,24.34806991307599,47.31664019402925,1.4580801944106927,5.9884836852207295,10,tcrvalid,3.44,2,3,gliph_HQ,
0,218,191,15.244415365922048,3.8414805121974016,15.244415365922048,35.81757493940649,1.0094401345920179,6.621704475781729,10,tcrvalid,3.44,3,3,gliph_HQ,10.0
