,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,fold,method,eps,minsize,spike_x,label_reference,index
1,252,198,24.664429530201343,3.3317353787152446,24.646367777511387,53.47432662658843,3.979860944617598,16.147859922178988,1,tcrvalid,4.01,2,1,gliph_HQ,
0,91,56,16.946308724832214,3.3317353787152446,16.926396547590507,50.830003405497614,3.212658834811796,18.980169971671387,1,tcrvalid,4.01,3,1,gliph_HQ,1.0
2,260,206,24.011502516175412,3.4507548526240117,24.011502516175412,53.78474463570617,3.570572729451234,14.870259481037925,2,tcrvalid,4.01,2,1,gliph_HQ,
0,95,63,16.10352264557872,3.4507548526240117,16.10352264557872,49.83193268719583,2.612029714833453,16.220238095238095,2,tcrvalid,4.01,3,1,gliph_HQ,2.0
3,255,210,24.25113826982986,2.4442846872753416,24.232981783317353,51.914989064294446,3.8350910834132312,15.825914935707221,3,tcrvalid,4.01,2,1,gliph_HQ,
0,97,70,16.67864845434939,2.4442846872753416,16.65867689357622,45.24043516902147,2.924256951102589,17.553956834532375,3,tcrvalid,4.01,3,1,gliph_HQ,3.0
4,248,198,24.616490891658678,5.584851390220518,24.616490891658678,53.87441104962093,4.074784276126558,16.553067185978577,4,tcrvalid,4.01,2,1,gliph_HQ,
0,84,59,16.754554170661553,5.584851390220518,16.754554170661553,48.93873738459512,3.068072866730585,18.311874105865524,4,tcrvalid,4.01,3,1,gliph_HQ,4.0
5,260,207,25.35953978906999,4.793863854266539,25.35953978906999,53.094742435256336,3.8830297219558965,15.311909262759924,5,tcrvalid,4.01,2,1,gliph_HQ,
0,86,54,17.018216682646212,4.793863854266539,17.018216682646212,49.47247712984472,3.068072866730585,18.028169014084508,5,tcrvalid,4.01,3,1,gliph_HQ,5.0
6,290,240,26.276672260848716,3.979860944617598,26.276672260848716,52.11872122618192,4.195636538000479,15.967153284671532,6,tcrvalid,4.01,2,1,gliph_HQ,
0,106,75,17.453847998081994,3.979860944617598,17.453847998081994,47.30593543012034,3.332534164468952,19.093406593406595,6,tcrvalid,4.01,3,1,gliph_HQ,6.0
7,268,219,24.83816830496284,2.829057779908895,24.820143884892087,51.9501761440096,4.028776978417266,16.231884057971016,7,tcrvalid,4.01,2,1,gliph_HQ,
0,94,64,16.49484536082474,2.829057779908895,16.47482014388489,46.51752347441036,3.2134292565947242,19.50509461426492,7,tcrvalid,4.01,3,1,gliph_HQ,7.0
8,256,209,26.46847278830017,6.233517142172141,26.46847278830017,52.2544449639109,3.716135219371853,14.039855072463768,8,tcrvalid,4.01,2,1,gliph_HQ,
0,96,67,18.796451690242147,6.233517142172141,18.796451690242147,47.678519903762385,2.948933109566051,15.688775510204081,8,tcrvalid,4.01,3,1,gliph_HQ,8.0
9,268,218,25.62320230105465,3.37967401725791,25.62320230105465,51.13543867017868,4.09875359539789,15.996258185219832,9,tcrvalid,4.01,2,1,gliph_HQ,
0,108,75,17.953020134228186,3.37967401725791,17.953020134228186,44.94719966303597,3.283796740172579,18.29105473965287,9,tcrvalid,4.01,3,1,gliph_HQ,9.0
10,263,209,24.2751018451953,2.0848310567936736,24.2751018451953,53.11853490883211,4.361370716510903,17.966436327739387,10,tcrvalid,4.01,2,1,gliph_HQ,
0,92,59,16.079559070213275,2.0848310567936736,16.079559070213275,49.13233348937875,3.4986820033549004,21.758569299552907,10,tcrvalid,4.01,3,1,gliph_HQ,10.0
