,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,fold,method,eps,minsize,spike_x,label_reference,index
1,84,56,1.645321118070487,0.02804524633074694,1.6269284712482468,70.43650793650794,0.6919121084618981,42.52873563218391,1,tcrvalid,0.88,2,3,gliph_HQ,
0,8,7,0.22436197064597552,0.02804524633074694,0.2244039270687237,83.33333333333334,0.16830294530154277,75.0,1,tcrvalid,0.88,3,3,gliph_HQ,1.0
2,94,68,1.8227706113292204,0.028042624789680313,1.8227706113292204,67.19858156028369,0.6543279117592073,35.8974358974359,2,tcrvalid,0.88,2,3,gliph_HQ,
0,7,5,0.1962983735277622,0.028042624789680313,0.1962983735277622,95.23809523809523,0.16825574873808188,85.71428571428571,2,tcrvalid,0.88,3,3,gliph_HQ,2.0
3,78,52,1.514018691588785,0.028037383177570093,1.514018691588785,71.15384615384616,0.6728971962616822,44.44444444444444,3,tcrvalid,0.88,2,3,gliph_HQ,
0,6,5,0.16822429906542055,0.028037383177570093,0.16822429906542055,100.0,0.16822429906542055,100.0,3,tcrvalid,0.88,3,3,gliph_HQ,3.0
4,96,70,1.8880269184035892,0.028040003738667166,1.8880269184035892,66.49305555555556,0.6729600897280119,35.64356435643565,4,tcrvalid,0.88,2,3,gliph_HQ,
0,10,9,0.28040003738667163,0.028040003738667166,0.28040003738667163,73.33333333333334,0.16824002243200298,60.0,4,tcrvalid,0.88,3,3,gliph_HQ,4.0
5,98,72,1.897196261682243,0.028037383177570093,1.897196261682243,66.66666666666667,0.6728971962616822,35.467980295566505,5,tcrvalid,0.88,2,3,gliph_HQ,
0,7,6,0.19626168224299065,0.028037383177570093,0.19626168224299065,90.47619047619048,0.16822429906542055,85.71428571428571,5,tcrvalid,0.88,3,3,gliph_HQ,5.0
6,89,63,1.7571735676231424,0.03738667165155622,1.7571735676231424,67.88389513108615,0.6729600897280119,38.297872340425535,6,tcrvalid,0.88,2,3,gliph_HQ,
0,9,8,0.26170670156089354,0.03738667165155622,0.26170670156089354,76.85185185185186,0.16824002243200298,64.28571428571429,6,tcrvalid,0.88,3,3,gliph_HQ,6.0
7,84,58,1.6260162601626016,0.02803476310625175,1.6260162601626016,69.64285714285714,0.6728343145500421,41.37931034482759,7,tcrvalid,0.88,2,3,gliph_HQ,
0,6,5,0.16820857863751051,0.02803476310625175,0.16820857863751051,100.0,0.16820857863751051,100.0,7,tcrvalid,0.88,3,3,gliph_HQ,7.0
8,88,61,1.7017297802711548,0.028050490883590462,1.6925378717037591,69.31818181818181,0.6826257714606321,40.331491712707184,8,tcrvalid,0.88,2,3,gliph_HQ,
0,6,5,0.16830294530154277,0.028050490883590462,0.1683186833738545,100.0,0.1683186833738545,100.0,8,tcrvalid,0.88,3,3,gliph_HQ,8.0
9,85,58,1.6637068884942519,0.028040003738667166,1.6545148625911386,69.6078431372549,0.6823705365488877,41.24293785310734,9,tcrvalid,0.88,2,3,gliph_HQ,
0,8,7,0.22432002990933733,0.028040003738667166,0.2243409983174425,83.33333333333334,0.16825574873808188,75.0,9,tcrvalid,0.88,3,3,gliph_HQ,9.0
10,95,69,1.859986914664922,0.028040003738667166,1.859986914664922,66.84210526315789,0.6729600897280119,36.18090452261306,10,tcrvalid,0.88,2,3,gliph_HQ,
0,9,8,0.25236003364800447,0.028040003738667166,0.25236003364800447,77.77777777777779,0.16824002243200298,66.66666666666667,10,tcrvalid,0.88,3,3,gliph_HQ,10.0
