,index,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,method,eps,minsize,spike_x,label_reference,fold
0,tcrvalid,69,15,50.82508250825082,9.900990099009901,50.82508250825082,80.37904124860646,20.68206820682068,40.692640692640694,tcrvalid,4.86,2,0,gliph_HQ,0
0,tcrvalid,31,10,42.46424642464246,9.900990099009901,42.46424642464246,80.52109181141438,15.62156215621562,36.78756476683938,tcrvalid,4.86,3,0,gliph_HQ,0
