,index,n_clusters,n_epitopes_captured,percent_clustered,percent_clustered_in_largest,percent_labeled_clustered,mean_purity,well_clustered_total,well_clustered,method,eps,minsize,spike_x,label_reference,fold
0,tcrvalid,35,9,8.36083608360836,0.33003300330033003,8.36083608360836,97.14285714285714,7.920792079207921,94.73684210526316,tcrvalid,0.88,2,0,gliph_HQ,0
0,tcrvalid,6,5,1.9801980198019802,0.33003300330033003,1.9801980198019802,100.0,1.9801980198019802,100.0,tcrvalid,0.88,3,0,gliph_HQ,0
